year,treatment,replicate,station,core,section,horizon_length,core_volume_cm3,gravel_free_bulk_density,total_bulk_density,top_depth,bottom_depth,depth,n_percent,c_percent
2013,TCF,2,1,1,25-50,25,1140.091828,1.457052454,1.506776874,25,50,50,0.0245,0.283733333
2013,TCF,2,1,1,25-Oct,15,684.0550968,1.182932975,1.223670438,10,25,25,0.049766667,0.669766667
2013,TCF,2,1,1,0-10,10,456.0367312,1.123807873,1.140342355,0,10,10,0.1193,1.6266
2013,TCF,1,1,2,50-end,57,2599.409368,1.629145335,0.944204491,50,107,122,0.010766667,0.089566667
2013,TCF,1,1,2,25-50,25,1140.091828,1.524986961,1.624048129,25,50,50,0.0197,0.1924
2013,TCF,1,1,2,25-Oct,15,684.0550968,1.438123947,1.494291914,10,25,25,0.0647,0.897333333
2013,TCF,1,1,2,0-10,10,456.0367312,1.0725894,1.117800311,0,10,10,0.1433,2.450866667
2013,TCF,1,1,1,50-end,65,2964.238753,1.636034648,1.010331572,50,115,122,0.0138,0.112366667
2013,TCF,1,1,1,25-50,25,1140.091828,1.506393872,1.627398736,25,50,50,0.0331,0.369
2013,TCF,1,1,1,25-Oct,15,684.0550968,1.257295469,1.295755275,10,25,25,0.0609,0.882533333
2013,TCF,1,1,1,0-10,10,456.0367312,0.987412614,1.006537344,0,10,10,0.2795,4.6008
2013,TCF,1,4,2,25-Oct,15,684.0550968,1.205359904,1.299293002,10,25,25,0.057666667,0.769633333
2013,TCF,1,4,2,25-50,25,1140.091828,1.390033235,1.456640561,25,50,50,0.041133333,0.494866667
2013,TCF,1,4,2,50-end,67,3055.446099,1.569292597,0.886025776,50,117,122,0.0264,0.184833333
2013,TCF,1,4,1,50-end,66,3009.842426,1.613430227,0.786148796,50,116,122,0.016433333,0.166866667
2013,TCF,1,4,1,25-50,25,1140.091828,1.417760861,1.507671538,25,50,50,0.040733333,0.640466667
2013,TCF,1,4,1,25-Oct,15,684.0550968,1.255204856,1.36187568,10,25,25,0.064833333,1.033533333
2013,TCF,1,4,1,0-10,10,456.0367312,0.640048316,0.672463376,0,10,10,0.290733333,5.377933333
2013,TCF,1,2,2,50-end,62,2827.427733,1.541083937,0.886885267,50,112,122,0.007833333,0.21795
2013,TCF,1,2,2,25-50,25,1140.091828,1.512670612,1.663843169,25,50,50,0.027966667,0.307633333
2013,TCF,1,2,2,25-Oct,15,684.0550968,1.274868896,1.367123795,10,25,25,0.087833333,1.491633333
2013,TCF,1,2,2,0-10,10,456.0367312,0.550773456,0.578392007,0,10,10,0.38795,7.51705
2013,TCF,1,2,1,50-end,62,2827.427733,1.639368757,0.892650224,50,112,122,0.006,0.022666667
2013,TCF,1,2,1,25-50,25,1140.091828,1.457724726,1.542475752,25,50,50,0.038966667,0.526166667
2013,TCF,1,2,1,25-Oct,15,684.0550968,1.387887233,1.461034359,10,25,25,0.054166667,0.7877
2013,TCF,1,2,1,0-10,10,456.0367312,0.917561073,0.963755702,0,10,10,0.15935,2.6072
2013,TCF,1,4,2,0-10,10,456.0367312,1.244426978,1.312082907,0,10,10,0.18915,2.64725
2013,TSF,1,3,1,0-10,10,456.0367312,1.093250368,1.040745115,0,10,10,0.135666667,1.6036
2013,TSF,1,2,2,50-end,62,2827.427733,1.694188089,0.84371175,50,112,122,0.008766667,0.078633333
2013,TSF,1,2,2,25-50,25,1140.091828,1.468899236,1.481998168,25,50,50,0.034333333,0.387566667
2013,TSF,1,2,2,25-Oct,15,684.0550968,1.378335614,1.396916717,10,25,25,0.084133333,0.881766667
2013,TSF,1,2,2,0-10,10,456.0367312,1.122373247,1.10968693,0,10,10,0.105366667,1.053933333
2013,TSF,1,2,1,50-end,64,2918.63508,1.686471515,0.989669459,50,114,122,0.018066667,0.068766667
2013,TSF,1,2,1,25-50,25,1140.091828,1.486905343,1.5166445,25,50,50,0.043733333,0.526233333
2013,TSF,1,2,1,25-Oct,15,684.0550968,1.279933199,1.314481837,10,25,25,0.0997,1.06665
2013,TSF,1,2,1,0-10,10,456.0367312,0.919261945,0.930052277,0,10,10,0.2578,2.738733333
2013,TSF,1,1,2,50-end,72,3283.464465,1.287299023,0.912549544,50,122,122,0.0152,0.08945
2013,TSF,1,1,2,25-50,25,1140.091828,1.487792912,1.511030917,25,50,50,0.0397,0.337366667
2013,TSF,1,1,2,25-Oct,15,684.0550968,1.306010953,1.32065093,10,25,25,0.0696,0.824666667
2013,TSF,1,1,2,0-10,10,456.0367312,0.980090524,0.983600595,0,10,10,0.172066667,2.071333333
2013,TSF,1,1,1,50-end,64,2918.63508,1.568637158,0.917252047,50,114,122,0.011666667,0.060066667
2013,TSF,1,1,1,25-50,25,1140.091828,1.570877115,1.63760844,25,50,50,0.027833333,0.334266667
2013,TSF,1,1,1,25-Oct,15,684.0550968,1.35706746,1.390908429,10,25,25,0.0633,0.6361
2013,TSF,1,1,1,0-10,10,456.0367312,0.954116149,0.963996911,0,10,10,0.186566667,2.191566667
2013,TDF,1,5,2,50-end,64,2918.63508,1.431365234,0.981179189,50,114,122,0.013033333,0.1173
2013,TDF,1,5,2,25-50,25,1140.091828,1.542004287,1.575060847,25,50,50,0.009466667,0.071266667
2013,TDF,1,5,2,25-Oct,15,684.0550968,1.223325858,1.250992799,10,25,25,0.073566667,0.9509
2013,TDF,1,5,2,0-10,10,456.0367312,1.158660187,1.154617521,0,10,10,0.208666667,2.8184
2013,TDF,1,5,1,50-end,64,2918.63508,1.462418103,0.972846527,50,114,122,0.005466667,0.060233333
2013,TDF,1,5,1,25-50,25,1140.091828,1.595404357,1.630880912,25,50,50,0.019166667,0.194033333
2013,TDF,1,5,1,25-Oct,15,684.0550968,1.246322673,1.219854956,10,25,25,0.0634,0.7546
2013,TDF,1,5,1,0-10,10,456.0367312,1.287114711,1.32436262,0,10,10,0.171633333,2.372133333
2013,TDF,1,4,2,50-end,65,2964.238753,1.569889016,0.829509431,50,115,122,0.0104,0.0869
2013,TDF,1,4,2,25-50,25,1140.091828,1.68667421,1.717830048,25,50,50,0.0269,0.189
2013,TDF,1,4,2,25-Oct,15,684.0550968,1.061073022,1.016508763,10,25,25,0.0771,1.124166667
2013,TDF,1,4,2,0-10,10,456.0367312,0.922814858,0.961847961,0,10,10,0.186,2.827733333
2013,TDF,1,4,1,50-end,63,2873.031406,1.674400163,1.023359506,50,113,122,0.017666667,0.104633333
2013,TDF,1,4,1,25-50,25,1140.091828,1.653315391,1.669921627,25,50,50,0.0326,0.209866667
2013,TDF,1,4,1,25-Oct,15,684.0550968,1.180653233,1.185983415,10,25,25,0.0867,0.9828
2013,TDF,1,4,1,0-10,10,456.0367312,1.217458533,1.241825409,0,10,10,0.195233333,2.6223
2013,TDF,1,3,2,50-end,65,2964.238753,1.62425926,0.937223426,50,115,122,0.009333333,0.123933333
2013,TDF,1,3,2,25-50,25,1140.091828,1.556706466,1.56956129,25,50,50,0.020333333,0.2729
2013,TDF,1,3,2,25-Oct,15,684.0550968,1.345991663,1.377429983,10,25,25,0.062966667,0.837733333
2013,TDF,1,3,2,0-10,10,456.0367312,0.868453082,0.87931075,0,10,10,0.176766667,2.784433333
2013,TDF,1,3,1,50-end,63,2873.031406,1.629022999,0.74516206,50,113,122,0.0275,0.119266667
2013,TDF,1,3,1,25-50,25,1140.091828,1.426461904,1.436177297,25,50,50,0.045466667,0.4198
2013,TDF,1,3,1,25-Oct,15,684.0550968,1.280120363,1.292451448,10,25,25,0.070366667,0.785166667
2013,TDF,1,3,1,0-10,10,456.0367312,1.06826814,1.240948286,0,10,10,0.1778,2.844333333
2013,TDF,1,2,2,50-end,66,3009.842426,1.596853373,0.896207714,50,116,122,0.018433333,0.041733333
2013,TDF,1,2,2,25-50,25,1140.091828,1.544402403,1.565070424,25,50,50,0.036966667,0.227133333
2013,TDF,1,2,2,25-Oct,15,684.0550968,1.389020487,1.382824285,10,25,25,0.064366667,0.676966667
2013,TDF,1,2,2,0-10,10,456.0367312,1.096843433,1.113875189,0,10,10,0.1823,2.560266667
2013,TDF,1,2,1,50-end,66,3009.842426,1.644398335,0.811974069,50,116,122,0.0188,0.0748
2013,TDF,1,2,1,25-50,25,1140.091828,1.523083629,1.555281738,25,50,50,0.039066667,0.249433333
2013,TDF,1,2,1,25-Oct,15,684.0550968,1.285859097,1.283548656,10,25,25,0.075866667,1.022766667
2013,TDF,1,2,1,0-10,10,456.0367312,0.830893033,0.833919669,0,10,10,0.20015,2.736
2013,TDF,1,1,2,50-end,66,3009.842426,1.636954915,0.66175358,50,116,122,0.010766667,0.06195
2013,TDF,1,1,2,25-50,25,1140.091828,1.620202617,1.664395756,25,50,50,0.0306,0.2007
2013,TDF,1,1,2,25-Oct,15,684.0550968,1.363113548,1.435963279,10,25,25,0.035333333,0.483
2013,TDF,1,1,2,0-10,10,456.0367312,1.171664236,1.195359853,0,10,10,0.147366667,2.0837
2013,TDF,1,1,1,50-end,63,2873.031406,1.764353285,0.753564335,50,113,122,0.0137,0.127633333
2013,TDF,1,1,1,25-50,25,1140.091828,1.586534741,1.613496347,25,50,50,0.018266667,0.177533333
2013,TDF,1,1,1,25-Oct,15,684.0550968,1.323150237,1.378906472,10,25,25,0.035766667,0.4681
2013,TSF,1,5,2,50-end,55,2508.202022,1.316746105,1.235233037,50,105,122,0.0195,0.1633
2013,TSF,1,5,2,25-50,25,1140.091828,1.616517173,1.656089408,25,50,50,0.023133333,0.138133333
2013,TSF,1,5,2,25-Oct,15,684.0550968,1.490416946,1.519085239,10,25,25,0.0545,0.5074
2013,TSF,1,5,2,0-10,10,456.0367312,1.191081827,1.222813782,0,10,10,0.133,1.391266667
2013,TSF,1,5,1,50-end,61,2781.82406,1.569578464,0.839903585,50,111,122,0.010266667,0.1193
2013,TSF,1,5,1,25-50,25,1140.091828,1.485669679,1.53242393,25,50,50,0.035733333,0.395366667
2013,TSF,1,5,1,25-Oct,15,684.0550968,1.274655506,1.281502037,10,25,25,0.0668,0.692966667
2013,TSF,1,5,1,0-10,10,456.0367312,1.166092025,1.157292744,0,10,10,0.103666667,1.159166667
2013,TSF,1,4,2,50-end,63,2873.031406,1.63917769,0.73452173,50,113,122,0.0236,0.1314
2013,TSF,1,4,2,25-50,25,1140.091828,1.508321101,1.561254941,25,50,50,0.022,0.241633333
2013,TSF,1,4,2,25-Oct,15,684.0550968,1.298174598,1.316937779,10,25,25,0.061233333,0.4855
2013,TSF,1,4,2,0-10,10,456.0367312,0.990851221,0.994389199,0,10,10,0.1093,1.2288
2013,TSF,1,4,1,50-end,62,2827.427733,1.647997324,0.785192129,50,112,122,0.0129,0.11795
2013,TSF,1,4,1,25-Oct,15,684.0550968,1.455840594,1.476442475,10,25,25,0.031033333,0.250433333
2013,TSF,1,4,1,0-10,10,456.0367312,1.225663217,1.12729516,0,10,10,0.111133333,1.0303
2013,TSF,1,3,2,50-end,66,3009.842426,1.648988805,0.867558374,50,116,122,0.011266667,0.085066667
2013,TSF,1,3,2,25-50,25,1140.091828,1.605113997,1.615776865,25,50,50,0.0349,0.277466667
2013,TSF,1,3,2,25-Oct,15,684.0550968,1.408981134,1.420394358,10,25,25,0.0523,0.4714
2013,TSF,1,3,2,0-10,10,456.0367312,1.052335342,1.040438122,0,10,10,0.135733333,1.408433333
2013,TSF,1,3,1,50-end,65,2964.238753,1.54208621,1.047659875,50,115,122,0.010266667,0.124966667
2013,TDF,1,1,1,0-10,10,456.0367312,1.11502983,1.122865693,0,10,10,0.131833333,1.843566667
2013,TSF,1,3,1,25-50,25,1140.091828,1.58747453,1.630442351,25,50,50,0.02555,0.2784
2013,TSF,1,3,1,25-Oct,15,684.0550968,1.330227104,1.376699047,10,25,25,0.0547,0.561466667
2013,T8,3,2,2,25-50,25,1140.091828,1.471731831,1.536572719,25,50,50,0.0262,0.149733333
2013,T8,4,5,2,50-end,57,2599.409368,1.555547217,1.183304961,50,107,122,0.0106,0.055833333
2013,T8,4,5,2,25-50,25,1140.091828,1.572496226,1.684245034,25,50,50,0.033133333,0.279033333
2013,T8,4,5,2,25-Oct,15,684.0550968,1.429557752,1.466911079,10,25,25,0.078766667,0.751633333
2013,T8,4,5,2,0-10,10,456.0367312,1.20818775,1.175010615,0,10,10,0.2587,3.035166667
2013,T8,4,5,1,50-end,60,2736.220387,1.554247791,0.933307131,50,110,122,0.017266667,0.095133333
2013,T8,4,5,1,25-50,25,1140.091828,1.497117208,1.677622761,25,50,50,0.022733333,0.217566667
2013,T8,4,5,1,25-Oct,15,684.0550968,1.293664491,1.37057381,10,25,25,0.0917,0.877966667
2013,T8,4,5,1,0-10,10,456.0367312,1.109769905,1.111068397,0,10,10,0.2761,3.174966667
2013,T8,4,4,2,50-end,63,2873.031406,1.653173072,0.944049548,50,113,122,0.0166,0.099
2013,T8,4,4,2,25-50,25,1140.091828,1.468299625,1.654115882,25,50,50,0.033033333,0.272033333
2013,T8,4,4,2,25-Oct,15,684.0550968,1.355125014,1.4149562,10,25,25,0.0622,0.6546
2013,T8,4,4,2,0-10,10,456.0367312,1.014064695,0.867513454,0,10,10,0.247266667,2.847633333
2013,T8,4,4,1,50-end,67,3055.446099,1.662523976,0.835882525,50,117,122,0.019,0.141633333
2013,T8,4,4,1,25-50,25,1140.091828,1.394635501,1.539239171,25,50,50,0.0421,0.353933333
2013,T8,4,4,1,25-Oct,15,684.0550968,1.308248447,1.340225377,10,25,25,0.088366667,0.9549
2013,T8,4,4,1,0-10,10,456.0367312,0.754975859,0.582887259,0,10,10,0.259566667,3.1563
2013,T8,4,3,2,50-end,57,2599.409368,1.432636263,1.086890751,50,107,122,0.009366667,0.10705
2013,T8,4,3,2,25-50,25,1140.091828,1.550101608,1.600400911,25,50,50,0.03085,0.2452
2013,T8,4,3,2,25-Oct,15,684.0550968,1.33715271,1.395352515,10,25,25,0.076166667,0.7157
2013,T8,4,3,2,0-10,10,456.0367312,1.205220589,1.018246927,0,10,10,0.200733333,2.459466667
2013,T8,4,3,1,50-end,55,2508.202022,1.397873131,1.160494241,50,105,122,0.012933333,0.36015
2013,T8,4,3,1,25-50,25,1140.091828,1.443845516,1.537169162,25,50,50,0.0331,0.30695
2013,T8,4,3,1,25-Oct,15,684.0550968,1.343031163,1.4497341,10,25,25,0.063766667,0.686266667
2013,T8,4,3,1,0-10,10,456.0367312,1.155046596,0.898826722,0,10,10,0.1966,2.291466667
2013,T8,4,2,2,50-end,64,2918.63508,1.419168969,0.971147102,50,114,122,0.016333333,0.13775
2013,T8,4,2,2,25-50,25,1140.091828,1.552654719,1.607102126,25,50,50,0.0326,0.3053
2013,T8,4,2,2,25-Oct,15,684.0550968,1.415206944,1.437483625,10,25,25,0.087833333,0.8866
2013,T8,4,2,2,0-10,10,456.0367312,0.969971165,0.936871903,0,10,10,0.265066667,3.034366667
2013,T8,4,2,1,50-end,61,2781.82406,1.402893692,1.05320248,50,111,122,0.016,0.26285
2013,T8,4,2,1,25-50,25,1140.091828,1.346030842,1.605654874,25,50,50,0.037066667,0.3548
2013,T8,4,2,1,25-Oct,15,684.0550968,1.39372719,1.449090877,10,25,25,0.077866667,0.773033333
2013,T8,4,2,1,0-10,10,456.0367312,1.241043682,1.362583225,0,10,10,0.2288,2.6859
2013,T8,4,1,2,50-end,62,2827.427733,1.349460831,1.022167239,50,112,122,0.008666667,0.04165
2013,T8,4,1,2,25-50,25,1140.091828,1.510700381,1.588673785,25,50,50,0.040366667,0.39195
2013,T8,4,1,2,25-Oct,15,684.0550968,1.408599766,1.439778761,10,25,25,0.1072,1.191733333
2013,T8,4,1,2,0-10,10,456.0367312,1.038564041,0.964874033,0,10,10,0.290266667,3.635266667
2013,T8,4,1,1,50-end,60,2736.220387,1.472229967,0.937985117,50,110,122,0.004966667,0.008366667
2013,T8,4,1,1,25-50,25,1140.091828,1.508508858,1.611768416,25,50,50,0.031,0.236566667
2013,T8,4,1,1,25-Oct,15,684.0550968,1.444514251,1.42624184,10,25,25,0.078,0.726066667
2013,T8,4,1,1,0-10,10,456.0367312,1.001450537,0.970926177,0,10,10,0.346633333,4.005566667
2013,T8,3,5,2,50-end,63,2873.031406,1.577413869,1.024226186,50,113,122,0.012866667,0.083333333
2013,T8,3,5,2,25-50,25,1140.091828,1.486135806,1.5807446,25,50,50,0.0399,0.422533333
2013,T8,3,5,2,25-Oct,15,684.0550968,1.210861127,1.271225087,10,25,25,0.097366667,1.149133333
2013,T8,3,5,2,0-10,10,456.0367312,0.915576538,0.765767264,0,10,10,0.2852,3.421933333
2013,T8,3,5,1,50-end,63,2873.031406,1.56795517,0.937763504,50,113,122,0.015333333,0.129366667
2013,T8,3,5,1,25-50,25,1140.091828,1.390270426,1.527389248,25,50,50,0.0416,0.3726
2013,T8,3,5,1,25-Oct,15,684.0550968,1.356228084,1.391478559,10,25,25,0.0766,0.878866667
2013,T8,3,5,1,0-10,10,456.0367312,0.857725831,0.860693828,0,10,10,0.281,3.3355
2013,T8,3,4,2,50-end,63,2873.031406,1.528158467,1.032092442,50,113,122,0.015633333,0.110566667
2013,T8,3,4,2,25-50,25,1140.091828,1.514530764,1.568640311,25,50,50,0.0434,0.344033333
2013,T8,3,4,2,25-Oct,15,684.0550968,1.329718199,1.3654865,10,25,25,0.0788,0.856866667
2013,T8,3,4,2,0-10,10,456.0367312,0.959022188,0.855781943,0,10,10,0.297466667,3.775566667
2013,T8,3,4,1,50-end,60,2736.220387,1.497268284,0.948503276,50,110,122,0.011,0.100733333
2013,T8,3,4,1,25-50,25,1140.091828,1.565274534,1.682981978,25,50,50,0.0354,0.3638
2013,T8,3,4,1,25-Oct,15,684.0550968,1.533178316,1.573905384,10,25,25,0.0516,0.505633333
2013,T8,3,4,1,0-10,10,456.0367312,0.990045622,1.007129401,0,10,10,0.211266667,2.561033333
2013,T8,3,3,2,50-end,62,2827.427733,1.506486346,1.015507476,50,112,122,0.0118,0.113
2013,T8,3,3,2,25-50,25,1140.091828,1.399160577,1.519258324,25,50,50,0.057433333,0.5113
2013,T8,3,3,2,25-Oct,15,684.0550968,1.322635219,1.375617263,10,25,25,0.075866667,0.8967
2013,T8,3,3,2,0-10,10,456.0367312,1.056935768,1.026294524,0,10,10,0.273866667,3.5278
2013,T8,3,3,1,50-end,60,2736.220387,1.518373883,1.051609006,50,110,122,0.024633333,0.178
2013,T8,3,3,1,25-50,25,1140.091828,1.413686669,1.560202395,25,50,50,0.037633333,0.3512
2013,T8,3,3,1,25-Oct,15,684.0550968,1.362923158,1.396668199,10,25,25,0.066933333,0.6418
2013,T8,3,3,1,0-10,10,456.0367312,1.118951716,1.009344135,0,10,10,0.23795,2.98275
2013,T8,3,2,2,50-end,63,2873.031406,1.402781958,0.986788378,50,113,122,0.0167,0.117833333
2013,T8,3,2,2,25-Oct,15,684.0550968,1.370694383,1.394299969,10,25,25,0.043066667,0.440133333
2013,T8,3,2,2,0-10,10,456.0367312,1.155389507,0.995858379,0,10,10,0.199066667,2.4623
2013,T8,3,2,1,50-end,67,3055.446099,1.475162447,0.895906493,50,117,122,0.026133333,0.1249
2013,T8,3,2,1,25-50,25,1140.091828,1.42027713,1.468727307,25,50,50,0.0488,0.338533333
2013,T8,3,2,1,25-Oct,15,684.0550968,1.248924535,1.283621749,10,25,25,0.049366667,0.572566667
2013,T8,3,2,1,0-10,10,456.0367312,0.734046212,0.580540956,0,10,10,0.273366667,3.401933333
2013,T8,3,1,2,50-end,62,2827.427733,1.5888768,0.918967431,50,112,122,0.020033333,0.087766667
2013,T8,3,1,2,25-50,25,1140.091828,1.483633214,1.590261377,25,50,50,0.039666667,0.313966667
2013,T8,3,1,2,25-Oct,15,684.0550968,1.258690544,1.383131278,10,25,25,0.0826,0.8234
2013,T8,3,1,2,0-10,10,456.0367312,0.979071131,0.989499242,0,10,10,0.239366667,2.742133333
2013,T8,3,1,1,50-end,57,2599.409368,1.605493147,0.878497257,50,107,122,0.0147,0.105833333
2013,T8,3,1,1,25-50,25,1140.091828,1.339209564,1.634599911,25,50,50,0.019266667,0.139266667
2013,T8,3,1,1,25-Oct,15,684.0550968,1.440164484,1.568291801,10,25,25,0.0468,0.446766667
2013,T8,3,1,1,0-10,10,456.0367312,1.364044771,1.367670535,0,10,10,0.208966667,2.353433333
2013,T8,2,5,2,50-end,65,2964.238753,1.602220167,0.83737317,50,115,122,0.0137,0.057
2013,T8,2,5,2,25-50,25,1140.091828,1.466835741,1.547545519,25,50,50,0.039033333,0.398366667
2013,T8,2,5,2,25-Oct,15,684.0550968,1.448341081,1.491938303,10,25,25,0.084933333,0.783466667
2013,T8,2,5,2,0-10,10,456.0367312,1.021015539,1.014519157,0,10,10,0.2739,3.211666667
2013,T8,2,5,1,50-end,65,2964.238753,1.606375397,0.792255347,50,115,122,0.017266667,0.0715
2013,T8,2,5,1,25-50,25,1140.091828,1.439554965,1.528950526,25,50,50,0.0472,0.3718
2013,T8,2,5,1,25-Oct,15,684.0550968,1.382151828,1.44024656,10,25,25,0.064366667,0.751466667
2013,T8,2,5,1,0-10,10,456.0367312,1.052626256,1.061489058,0,10,10,0.243266667,2.866866667
2013,T8,2,4,2,50-end,58,2645.013041,1.520097163,1.132653773,50,108,122,0.007666667,0.049
2013,T8,2,4,2,25-50,25,1140.091828,1.491302703,1.552843338,25,50,50,0.031933333,0.3005
2013,T8,2,4,2,25-Oct,15,684.0550968,1.459822951,1.480740374,10,25,25,0.070566667,0.836366667
2013,T8,2,4,2,0-10,10,456.0367312,1.208242025,1.077189547,0,10,10,0.258133333,3.010966667
2013,T8,2,4,1,50-end,63,2873.031406,1.536309735,0.920583045,50,113,122,0.006166667,0.046466667
2013,T8,2,4,1,25-50,25,1140.091828,1.458452955,1.554115166,25,50,50,0.031166667,0.3509
2013,T8,2,4,1,25-Oct,15,684.0550968,1.499720878,1.540662448,10,25,25,0.061466667,0.574266667
2013,T8,2,4,1,0-10,10,456.0367312,1.199219626,1.127339016,0,10,10,0.213033333,2.645833333
2013,T8,2,3,2,50-end,63,2873.031406,1.506518163,1.014000054,50,113,122,0.015366667,0.152266667
2013,T8,2,3,2,25-50,25,1140.091828,1.461945729,1.516811153,25,50,50,0.044933333,0.5746
2013,T8,2,3,2,25-Oct,15,684.0550968,1.219021067,1.291559707,10,25,25,0.153266667,2.1517
2013,T8,2,3,2,0-10,10,456.0367312,0.877057165,0.837954432,0,10,10,0.342466667,4.57025
2013,T8,2,3,1,50-end,64,2918.63508,1.415678438,1.11903815,50,114,122,0.013466667,0.093166667
2013,T8,2,3,1,25-50,25,1140.091828,1.455218094,1.577508018,25,50,50,0.0366,0.3041
2013,T8,2,3,1,25-Oct,15,684.0550968,1.412049767,1.466209381,10,25,25,0.041966667,0.479633333
2013,T8,2,3,1,0-10,10,456.0367312,1.26428132,1.177970903,0,10,10,0.187033333,2.493333333
2013,T8,2,2,2,50-end,66,3009.842426,1.638513952,0.855062703,50,116,122,0.013866667,0.078633333
2013,T8,2,2,2,25-50,25,1140.091828,1.51509299,1.566315937,25,50,50,0.031933333,0.321833333
2013,T8,2,2,2,25-Oct,15,684.0550968,1.346573825,1.398773293,10,25,25,0.069766667,0.732266667
2013,T8,2,2,2,0-10,10,456.0367312,1.014522257,0.986495098,0,10,10,0.223433333,2.7035
2013,T8,2,2,1,50-end,66,3009.842426,1.588130698,0.876090382,50,116,122,0.0201,0.157933333
2013,T8,2,2,1,25-50,25,1140.091828,1.462698642,1.590936761,25,50,50,0.048733333,0.412533333
2013,T8,2,2,1,25-Oct,15,684.0550968,1.344825597,1.367153033,10,25,25,0.0847,0.917433333
2013,T8,2,2,1,0-10,10,456.0367312,1.031633608,0.91250983,0,10,10,0.201233333,2.3927
2013,T8,2,1,2,50-end,64,2918.63508,1.486136692,1.000174369,50,114,122,0.002466667,0.057
2013,T8,2,1,2,25-50,25,1140.091828,1.474922246,1.521302019,25,50,50,0.0151,0.0985
2013,T8,2,1,2,25-Oct,15,684.0550968,1.417705361,1.445070733,10,25,25,0.065433333,0.704366667
2013,T8,2,1,2,0-10,10,456.0367312,1.132105339,1.029079388,0,10,10,0.227066667,2.907333333
2013,T8,2,1,1,50-end,67,3055.446099,1.465807384,0.966416656,50,117,122,0.014466667,0.108
2013,T8,2,1,1,25-50,25,1140.091828,1.466135981,1.553466095,25,50,50,0.032133333,0.427266667
2013,T8,2,1,1,25-Oct,15,684.0550968,1.285542156,1.303093865,10,25,25,0.128233333,1.588066667
2013,T8,2,1,1,0-10,10,456.0367312,0.97371384,0.8710658,0,10,10,0.242666667,3.068766667
2013,T8,1,3,2,50-end,63,2873.031406,1.487651848,1.122711013,50,113,122,0.011733333,0.1039
2013,T8,1,3,2,25-50,25,1140.091828,1.444288517,1.561482993,25,50,50,0.0458,0.3237
2013,T8,1,3,2,25-Oct,15,684.0550968,1.31901419,1.376991421,10,25,25,0.088966667,0.941733333
2013,T8,1,3,2,0-10,10,456.0367312,0.951141353,0.910053887,0,10,10,0.295,3.491733333
2013,T8,1,3,1,50-end,63,2873.031406,1.429863022,0.927060524,50,113,122,0.027433333,0.130366667
2013,T8,1,3,1,25-50,25,1140.091828,1.466256578,1.596620514,25,50,50,0.032133333,0.280933333
2013,T8,1,3,1,25-Oct,15,684.0550968,1.363771023,1.385075566,10,25,25,0.068466667,0.7233
2013,T8,1,3,1,0-10,10,456.0367312,1.105285385,1.086903677,0,10,10,0.241066667,2.809933333
2013,T8,1,5,2,50-end,63,2873.031406,1.555974302,1.081663776,50,113,122,0.005633333,0.003533333
2013,T8,1,5,2,25-50,25,1140.091828,1.315331715,1.466560815,25,50,50,0.0389,0.3172
2013,T8,1,5,2,25-Oct,15,684.0550968,1.296400871,1.353806154,10,25,25,0.078833333,0.832733333
2013,T8,1,5,2,0-10,10,456.0367312,0.97146095,0.873872591,0,10,10,0.257866667,3.081866667
2013,T8,1,5,1,50-end,64,2918.63508,1.595168279,0.821882125,50,114,122,0.0111,0.0668
2013,T8,1,5,1,25-50,25,1140.091828,1.453569286,1.521845835,25,50,50,0.026233333,0.274333333
2013,T8,1,5,1,25-Oct,15,684.0550968,1.4461985,1.52798803,10,25,25,0.058033333,0.564366667
2013,T8,1,5,1,0-10,10,456.0367312,1.074078462,1.069777864,0,10,10,0.248266667,2.957166667
2013,T8,1,4,2,50-end,65,2964.238753,1.593426165,0.872350109,50,115,122,0.017666667,0.064533333
2013,T8,1,4,2,25-50,25,1140.091828,1.43718639,1.50696984,25,50,50,0.033733333,0.306266667
2013,T8,1,4,2,25-Oct,15,684.0550968,1.447843174,1.484351195,10,25,25,0.041066667,0.439866667
2013,T8,1,4,2,0-10,10,456.0367312,1.035979942,0.911479211,0,10,10,0.204333333,2.447
2013,T8,1,4,1,50-end,66,3009.842426,1.488544374,0.831619615,50,116,122,0.0125,0.1137
2013,T8,1,4,1,25-50,25,1140.091828,1.366034725,1.426107933,25,50,50,0.054066667,0.462566667
2013,T8,1,4,1,25-Oct,15,684.0550968,1.157537797,1.184024509,10,25,25,0.114633333,1.203066667
2013,T8,1,4,1,0-10,10,456.0367312,0.608770709,0.613520756,0,10,10,0.3734,4.4866
2013,T8,1,2,2,50-end,64,2918.63508,1.5848761,0.96707328,50,114,122,0.0127,0.0726
2013,T8,1,2,2,25-50,25,1140.091828,1.561594515,1.593568128,25,50,50,0.027466667,0.2451
2013,T8,1,2,2,25-Oct,15,684.0550968,1.364709208,1.385850357,10,25,25,0.0641,0.657333333
2013,T8,1,2,2,0-10,10,456.0367312,1.124762446,1.129466038,0,10,10,0.2174,2.621133333
2013,T8,1,2,1,50-end,63,2873.031406,1.484648741,1.129797604,50,113,122,0.014866667,0.048533333
