year,sample_date,treatment,replicate,station,core,section,horizon_length,core_volume_cm3,gravel_free_bulk_density,total_bulk_density,top_depth,bottom_depth,depth,n,c
2010,9/15/2010,T4,R4,S5,C2,Surface,50.5,2302.985492,1.289837912,1.320437324,0,50.5,,0.120733333,1.152666667
2010,9/15/2010,T4,R4,S5,C2,Surface,50.5,2302.985492,1.289837912,1.320437324,0,50.5,,0.0438,0.194633333
2010,9/15/2010,T4,R4,S5,C2,Surface,50.5,2302.985492,1.289837912,1.320437324,0,50.5,,0.025766667,0.0433
2010,9/15/2010,T4,R4,S5,C2,Middle,46.5,2120.5708,1.435937909,1.591617691,50.5,97,,0.120733333,1.152666667
2010,9/15/2010,T4,R4,S5,C2,Middle,46.5,2120.5708,1.435937909,1.591617691,50.5,97,,0.0438,0.194633333
2010,9/15/2010,T4,R4,S5,C2,Middle,46.5,2120.5708,1.435937909,1.591617691,50.5,97,,0.025766667,0.0433
2010,9/15/2010,T4,R4,S5,C2,Deep,24,1094.488155,1.580436474,1.816720438,97,121,,0.120733333,1.152666667
2010,9/15/2010,T4,R4,S5,C2,Deep,24,1094.488155,1.580436474,1.816720438,97,121,,0.0438,0.194633333
2010,9/15/2010,T4,R4,S5,C2,Deep,24,1094.488155,1.580436474,1.816720438,97,121,,0.025766667,0.0433
2010,9/15/2010,T4,R4,S5,C1,Surface,48.5,2211.778146,1.344051168,1.363637219,0,48.5,,0.116266667,1.0203
2010,9/15/2010,T4,R4,S5,C1,Surface,48.5,2211.778146,1.344051168,1.363637219,0,48.5,,0.029066667,0.092166667
2010,9/15/2010,T4,R4,S5,C1,Surface,48.5,2211.778146,1.344051168,1.363637219,0,48.5,,0.0123,0.04075
2010,9/15/2010,T4,R4,S5,C1,Middle,24.5,1117.289991,1.537406594,1.633612593,48.5,73,,0.116266667,1.0203
2010,9/15/2010,T4,R4,S5,C1,Middle,24.5,1117.289991,1.537406594,1.633612593,48.5,73,,0.029066667,0.092166667
2010,9/15/2010,T4,R4,S5,C1,Middle,24.5,1117.289991,1.537406594,1.633612593,48.5,73,,0.0123,0.04075
2010,9/15/2010,T4,R4,S5,C1,Deep,48,2188.97631,1.462738078,1.709108949,73,121,,0.116266667,1.0203
2010,9/15/2010,T4,R4,S5,C1,Deep,48,2188.97631,1.462738078,1.709108949,73,121,,0.029066667,0.092166667
2010,9/15/2010,T4,R4,S5,C1,Deep,48,2188.97631,1.462738078,1.709108949,73,121,,0.0123,0.04075
2010,9/15/2010,T3,R4,S2,C2,Surface,18.5,843.6679527,1.235750388,1.30416593,0,18.5,,0.125533333,0.8207
2010,9/15/2010,T3,R4,S2,C2,Surface,18.5,843.6679527,1.235750388,1.30416593,0,18.5,,0.091866667,0.379733333
2010,9/14/2010,T4,R4,S2,C1,Surface,21,957.6771355,1.283145388,1.328014372,0,21,,0.02435,0.07405
2010,9/14/2010,T6,R4,S5,C2,Surface,18.5,843.6679527,1.36286912,1.379842622,0,18.5,,0.0997,0.9982
2010,9/14/2010,T6,R4,S5,C2,Surface,18.5,843.6679527,1.36286912,1.379842622,0,18.5,,0.031233333,0.2712
2010,9/14/2010,T6,R4,S5,C2,Surface,18.5,843.6679527,1.36286912,1.379842622,0,18.5,,0.001333333,0.0768
2010,9/14/2010,T6,R4,S5,C2,Middle,44,2006.561617,1.532842537,1.571625298,18.5,62.5,,0.0997,0.9982
2010,9/14/2010,T6,R4,S5,C2,Middle,44,2006.561617,1.532842537,1.571625298,18.5,62.5,,0.031233333,0.2712
2010,9/14/2010,T6,R4,S5,C2,Middle,44,2006.561617,1.532842537,1.571625298,18.5,62.5,,0.001333333,0.0768
2010,9/14/2010,T6,R4,S5,C2,Deep,56,2553.805695,1.595037559,1.649289924,62.5,118.5,,0.0997,0.9982
2010,9/14/2010,T6,R4,S5,C2,Deep,56,2553.805695,1.595037559,1.649289924,62.5,118.5,,0.031233333,0.2712
2010,9/14/2010,T6,R4,S5,C2,Deep,56,2553.805695,1.595037559,1.649289924,62.5,118.5,,0.001333333,0.0768
2010,9/14/2010,T6,R4,S5,C1,Surface,34.5,1573.326723,1.32671299,1.355893197,0,34.5,,0.103333333,0.908333333
2010,9/14/2010,T6,R4,S5,C1,Surface,34.5,1573.326723,1.32671299,1.355893197,0,34.5,,0.013333333,0.12
2010,9/14/2010,T6,R4,S5,C1,Surface,34.5,1573.326723,1.32671299,1.355893197,0,34.5,,0.007433333,0.055533333
2010,9/14/2010,T6,R4,S5,C1,Middle,37,1687.335905,1.534876957,1.577861878,34.5,71.5,,0.103333333,0.908333333
2010,9/14/2010,T6,R4,S5,C1,Middle,37,1687.335905,1.534876957,1.577861878,34.5,71.5,,0.013333333,0.12
2010,9/14/2010,T6,R4,S5,C1,Middle,37,1687.335905,1.534876957,1.577861878,34.5,71.5,,0.007433333,0.055533333
2010,9/14/2010,T6,R4,S5,C1,Deep,49.5,2257.381819,1.601223581,1.626855044,71.5,121,,0.103333333,0.908333333
2010,9/14/2010,T6,R4,S5,C1,Deep,49.5,2257.381819,1.601223581,1.626855044,71.5,121,,0.013333333,0.12
2010,9/14/2010,T6,R4,S5,C1,Deep,49.5,2257.381819,1.601223581,1.626855044,71.5,121,,0.007433333,0.055533333
2010,9/14/2010,T6,R4,S4,C2,Surface,25,1140.091828,1.368055591,1.383536801,0,25,,0.123433333,1.090033333
2010,9/14/2010,T6,R4,S4,C2,Surface,25,1140.091828,1.368055591,1.383536801,0,25,,0.03,0.225033333
2010,9/14/2010,T6,R4,S4,C2,Surface,25,1140.091828,1.368055591,1.383536801,0,25,,0.022066667,0.043
2010,9/14/2010,T6,R4,S4,C2,Middle,46.5,2120.5708,1.444041859,1.549824698,25,71.5,,0.123433333,1.090033333
2010,9/14/2010,T6,R4,S4,C2,Middle,46.5,2120.5708,1.444041859,1.549824698,25,71.5,,0.03,0.225033333
2010,9/14/2010,T6,R4,S4,C2,Middle,46.5,2120.5708,1.444041859,1.549824698,25,71.5,,0.022066667,0.043
2010,9/14/2010,T6,R4,S4,C2,Deep,46.5,2120.5708,1.358880826,1.647538955,71.5,118,,0.123433333,1.090033333
2010,9/14/2010,T6,R4,S4,C2,Deep,46.5,2120.5708,1.358880826,1.647538955,71.5,118,,0.03,0.225033333
2010,9/14/2010,T6,R4,S4,C2,Deep,46.5,2120.5708,1.358880826,1.647538955,71.5,118,,0.022066667,0.043
2010,9/14/2010,T6,R4,S4,C1,Surface,40,1824.146925,1.294913786,1.357913097,0,40,,0.050166667,0.3892
2010,9/14/2010,T6,R4,S4,C1,Surface,40,1824.146925,1.294913786,1.357913097,0,40,,0.0392,0.161
2010,9/14/2010,T6,R4,S4,C1,Surface,40,1824.146925,1.294913786,1.357913097,0,40,,0.020066667,0.100166667
2010,9/14/2010,T6,R4,S4,C1,Middle,23.5,1071.686318,1.520387983,1.610404995,40,63.5,,0.050166667,0.3892
2010,9/14/2010,T6,R4,S4,C1,Middle,23.5,1071.686318,1.520387983,1.610404995,40,63.5,,0.0392,0.161
2010,9/14/2010,T6,R4,S4,C1,Middle,23.5,1071.686318,1.520387983,1.610404995,40,63.5,,0.020066667,0.100166667
2010,9/14/2010,T6,R4,S4,C1,Deep,57.5,2622.211204,1.41299564,1.626365181,63.5,121,,0.050166667,0.3892
2010,9/14/2010,T6,R4,S4,C1,Deep,57.5,2622.211204,1.41299564,1.626365181,63.5,121,,0.0392,0.161
2010,9/14/2010,T6,R4,S4,C1,Deep,57.5,2622.211204,1.41299564,1.626365181,63.5,121,,0.020066667,0.100166667
2010,9/14/2010,T6,R4,S3,C2,Surface,27,1231.299174,1.382181549,1.40968908,0,27,,0.1069,0.9143
2010,9/14/2010,T6,R4,S3,C2,Surface,27,1231.299174,1.382181549,1.40968908,0,27,,0.061733333,0.320166667
2010,9/14/2010,T6,R4,S3,C2,Surface,27,1231.299174,1.382181549,1.40968908,0,27,,0.004966667,0.208633333
2010,9/14/2010,T6,R4,S3,C2,Middle,29,1322.50652,1.45699017,1.545019982,27,56,,0.1069,0.9143
2010,9/14/2010,T6,R4,S3,C2,Middle,29,1322.50652,1.45699017,1.545019982,27,56,,0.061733333,0.320166667
2010,9/14/2010,T6,R4,S3,C2,Middle,29,1322.50652,1.45699017,1.545019982,27,56,,0.004966667,0.208633333
2010,9/14/2010,T6,R4,S3,C2,Deep,62,2827.427733,1.370474638,1.681170466,56,118,,0.1069,0.9143
2010,9/14/2010,T6,R4,S3,C2,Deep,62,2827.427733,1.370474638,1.681170466,56,118,,0.061733333,0.320166667
2010,9/14/2010,T6,R4,S3,C2,Deep,62,2827.427733,1.370474638,1.681170466,56,118,,0.004966667,0.208633333
2010,9/14/2010,T6,R4,S3,C1,Surface,22.5,1026.082645,1.259683132,1.278911603,0,22.5,,0.090966667,0.854066667
2010,9/14/2010,T6,R4,S3,C1,Surface,22.5,1026.082645,1.259683132,1.278911603,0,22.5,,0.022,0.5472
2010,9/14/2010,T6,R4,S3,C1,Surface,22.5,1026.082645,1.259683132,1.278911603,0,22.5,,0.005666667,0.634933333
2010,9/14/2010,T6,R4,S3,C1,Middle,37,1687.335905,1.488472445,1.604270372,22.5,59.5,,0.090966667,0.854066667
2010,9/14/2010,T6,R4,S3,C1,Middle,37,1687.335905,1.488472445,1.604270372,22.5,59.5,,0.022,0.5472
2010,9/14/2010,T6,R4,S3,C1,Middle,37,1687.335905,1.488472445,1.604270372,22.5,59.5,,0.005666667,0.634933333
2010,9/14/2010,T6,R4,S3,C1,Deep,61.5,2804.625897,1.38432937,1.704208039,59.5,121,,0.090966667,0.854066667
2010,9/14/2010,T6,R4,S3,C1,Deep,61.5,2804.625897,1.38432937,1.704208039,59.5,121,,0.022,0.5472
2010,9/14/2010,T6,R4,S3,C1,Deep,61.5,2804.625897,1.38432937,1.704208039,59.5,121,,0.005666667,0.634933333
2010,9/14/2010,T6,R4,S2,C2,Surface,35.5,1618.930396,1.395942041,1.426462191,0,35.5,,0.088333333,0.859333333
2010,9/14/2010,T6,R4,S2,C2,Surface,35.5,1618.930396,1.395942041,1.426462191,0,35.5,,0.01515,0.05045
2010,9/14/2010,T6,R4,S2,C2,Surface,35.5,1618.930396,1.395942041,1.426462191,0,35.5,,0.013666667,0.101
2010,9/14/2010,T6,R4,S2,C2,Middle,40.5,1846.948761,1.510233017,1.560331862,35.5,76,,0.088333333,0.859333333
2010,9/14/2010,T6,R4,S2,C2,Middle,40.5,1846.948761,1.510233017,1.560331862,35.5,76,,0.01515,0.05045
2010,9/14/2010,T6,R4,S2,C2,Middle,40.5,1846.948761,1.510233017,1.560331862,35.5,76,,0.013666667,0.101
2010,9/14/2010,T6,R4,S2,C2,Deep,42,1915.354271,1.243562633,1.644120384,76,118,,0.088333333,0.859333333
2010,9/14/2010,T6,R4,S2,C2,Deep,42,1915.354271,1.243562633,1.644120384,76,118,,0.01515,0.05045
2010,9/14/2010,T6,R4,S2,C2,Deep,42,1915.354271,1.243562633,1.644120384,76,118,,0.013666667,0.101
2010,9/14/2010,T6,R4,S2,C1,Surface,37,1687.335905,1.392285314,1.428727376,0,37,,0.062766667,0.6381
2010,9/14/2010,T6,R4,S2,C1,Surface,37,1687.335905,1.392285314,1.428727376,0,37,,0.0193,0.153666667
2010,9/14/2010,T6,R4,S2,C1,Surface,37,1687.335905,1.392285314,1.428727376,0,37,,0.00145,0.1549
2010,9/14/2010,T6,R4,S2,C1,Middle,25.5,1162.893665,1.601361377,1.67947686,37,62.5,,0.062766667,0.6381
2010,9/14/2010,T6,R4,S2,C1,Middle,25.5,1162.893665,1.601361377,1.67947686,37,62.5,,0.0193,0.153666667
2010,9/14/2010,T6,R4,S2,C1,Middle,25.5,1162.893665,1.601361377,1.67947686,37,62.5,,0.00145,0.1549
2010,9/14/2010,T6,R4,S2,C1,Deep,56,2553.805695,1.239805756,1.60396032,62.5,118.5,,0.062766667,0.6381
2010,9/14/2010,T6,R4,S2,C1,Deep,56,2553.805695,1.239805756,1.60396032,62.5,118.5,,0.0193,0.153666667
2010,9/14/2010,T6,R4,S2,C1,Deep,56,2553.805695,1.239805756,1.60396032,62.5,118.5,,0.00145,0.1549
2010,9/14/2010,T4,R4,S4,C2,Surface,31,1413.713867,1.353217256,1.380959787,0,31,,0.0848,0.717166667
2010,9/14/2010,T4,R4,S4,C2,Surface,31,1413.713867,1.353217256,1.380959787,0,31,,0.053266667,0.1045
2010,9/14/2010,T4,R4,S4,C2,Surface,31,1413.713867,1.353217256,1.380959787,0,31,,0.0366,0.16005
2010,9/14/2010,T4,R4,S4,C2,Middle,24,1094.488155,1.521343098,1.638786123,31,55,,0.0848,0.717166667
2010,9/14/2010,T4,R4,S4,C2,Middle,24,1094.488155,1.521343098,1.638786123,31,55,,0.053266667,0.1045
2010,9/14/2010,T4,R4,S4,C2,Middle,24,1094.488155,1.521343098,1.638786123,31,55,,0.0366,0.16005
2010,9/14/2010,T4,R4,S4,C2,Deep,63,2873.031406,1.413421375,1.675600896,55,118,,0.0848,0.717166667
2010,9/14/2010,T4,R4,S4,C2,Deep,63,2873.031406,1.413421375,1.675600896,55,118,,0.053266667,0.1045
2010,9/14/2010,T4,R4,S4,C2,Deep,63,2873.031406,1.413421375,1.675600896,55,118,,0.0366,0.16005
2010,9/14/2010,T4,R4,S4,C1,Surface,28.5,1299.704684,1.384606074,1.416597957,0,28.5,,0.068333333,0.6839
2010,9/14/2010,T4,R4,S4,C1,Surface,28.5,1299.704684,1.384606074,1.416597957,0,28.5,,0.01745,0.167566667
2010,9/14/2010,T4,R4,S4,C1,Surface,28.5,1299.704684,1.384606074,1.416597957,0,28.5,,0.001233333,0.072066667
2010,9/14/2010,T4,R4,S4,C1,Middle,35,1596.128559,1.39925383,1.521436971,28.5,63.5,,0.068333333,0.6839
2010,9/14/2010,T4,R4,S4,C1,Middle,35,1596.128559,1.39925383,1.521436971,28.5,63.5,,0.01745,0.167566667
2010,9/14/2010,T4,R4,S4,C1,Middle,35,1596.128559,1.39925383,1.521436971,28.5,63.5,,0.001233333,0.072066667
2010,9/14/2010,T4,R4,S4,C1,Deep,57,2599.409368,1.548358658,1.74878111,63.5,120.5,,0.068333333,0.6839
2010,9/14/2010,T4,R4,S4,C1,Deep,57,2599.409368,1.548358658,1.74878111,63.5,120.5,,0.01745,0.167566667
2010,9/14/2010,T4,R4,S4,C1,Deep,57,2599.409368,1.548358658,1.74878111,63.5,120.5,,0.001233333,0.072066667
2010,9/14/2010,T4,R4,S3,C2,Surface,29,1322.50652,1.393550029,1.430593325,0,29,,0.0689,0.698
2010,9/14/2010,T4,R4,S3,C2,Surface,29,1322.50652,1.393550029,1.430593325,0,29,,0.0185,0.148866667
2010,9/14/2010,T4,R4,S3,C2,Surface,29,1322.50652,1.393550029,1.430593325,0,29,,0.009033333,0.1076
2010,9/14/2010,T4,R4,S3,C2,Middle,37,1687.335905,1.581239984,1.62513166,29,66,,0.0689,0.698
2010,9/14/2010,T4,R4,S3,C2,Middle,37,1687.335905,1.581239984,1.62513166,29,66,,0.0185,0.148866667
2010,9/14/2010,T4,R4,S3,C2,Middle,37,1687.335905,1.581239984,1.62513166,29,66,,0.009033333,0.1076
2010,9/14/2010,T4,R4,S3,C2,Deep,42.5,1938.156108,1.308652585,1.702666254,66,108.5,,0.0689,0.698
2010,9/14/2010,T4,R4,S3,C2,Deep,42.5,1938.156108,1.308652585,1.702666254,66,108.5,,0.0185,0.148866667
2010,9/14/2010,T4,R4,S3,C2,Deep,42.5,1938.156108,1.308652585,1.702666254,66,108.5,,0.009033333,0.1076
2010,9/14/2010,T4,R4,S3,C1,Surface,13.5,615.6495871,1.298399312,1.335855684,0,13.5,,0.094366667,1.0699
2010,9/14/2010,T4,R4,S3,C1,Surface,13.5,615.6495871,1.298399312,1.335855684,0,13.5,,0.0339,0.042766667
2010,9/14/2010,T4,R4,S3,C1,Surface,13.5,615.6495871,1.298399312,1.335855684,0,13.5,,0.025833333,0.204133333
2010,9/14/2010,T4,R4,S3,C1,Middle,45.5,2074.967127,1.500126416,1.546440403,13.5,59,,0.094366667,1.0699
2010,9/14/2010,T4,R4,S3,C1,Middle,45.5,2074.967127,1.500126416,1.546440403,13.5,59,,0.0339,0.042766667
2010,9/14/2010,T4,R4,S3,C1,Middle,45.5,2074.967127,1.500126416,1.546440403,13.5,59,,0.025833333,0.204133333
2010,9/14/2010,T4,R4,S3,C1,Deep,52,2371.391002,1.340885159,1.676359148,59,111,,0.094366667,1.0699
2010,9/14/2010,T4,R4,S3,C1,Deep,52,2371.391002,1.340885159,1.676359148,59,111,,0.0339,0.042766667
2010,9/14/2010,T4,R4,S3,C1,Deep,52,2371.391002,1.340885159,1.676359148,59,111,,0.025833333,0.204133333
2010,9/14/2010,T4,R4,S2,C2,Surface,28.5,1299.704684,1.257446419,1.291100218,0,28.5,,0.099533333,0.9242
2010,9/14/2010,T4,R4,S2,C2,Surface,28.5,1299.704684,1.257446419,1.291100218,0,28.5,,0.035633333,0.108533333
2010,9/14/2010,T4,R4,S2,C2,Surface,28.5,1299.704684,1.257446419,1.291100218,0,28.5,,0.030366667,0.1636
2010,9/14/2010,T4,R4,S2,C2,Middle,16,729.6587699,1.300661404,1.501303137,28.5,44.5,,0.099533333,0.9242
2010,9/14/2010,T4,R4,S2,C2,Middle,16,729.6587699,1.300661404,1.501303137,28.5,44.5,,0.035633333,0.108533333
2010,9/14/2010,T4,R4,S2,C2,Middle,16,729.6587699,1.300661404,1.501303137,28.5,44.5,,0.030366667,0.1636
2010,9/14/2010,T4,R4,S2,C2,Deep,76.5,3488.680994,1.380999297,1.694564797,44.5,121,,0.099533333,0.9242
2010,9/14/2010,T4,R4,S2,C2,Deep,76.5,3488.680994,1.380999297,1.694564797,44.5,121,,0.035633333,0.108533333
2010,9/14/2010,T4,R4,S2,C2,Deep,76.5,3488.680994,1.380999297,1.694564797,44.5,121,,0.030366667,0.1636
2010,9/14/2010,T4,R4,S2,C1,Surface,21,957.6771355,1.283145388,1.328014372,0,21,,0.08,0.790466667
2010,9/14/2010,T4,R4,S2,C1,Surface,21,957.6771355,1.283145388,1.328014372,0,21,,0.0374,0.333833333
2010,9/14/2010,T4,R4,S2,C1,Middle,21.5,980.4789721,1.316824773,1.474798584,21,42.5,,0.08,0.790466667
2010,9/14/2010,T4,R4,S2,C1,Middle,21.5,980.4789721,1.316824773,1.474798584,21,42.5,,0.0374,0.333833333
2010,9/14/2010,T4,R4,S2,C1,Middle,21.5,980.4789721,1.316824773,1.474798584,21,42.5,,0.02435,0.07405
2010,9/14/2010,T4,R4,S2,C1,Deep,76.5,3488.680994,1.387764031,1.617535685,42.5,119,,0.08,0.790466667
2010,9/14/2010,T4,R4,S2,C1,Deep,76.5,3488.680994,1.387764031,1.617535685,42.5,119,,0.0374,0.333833333
2010,9/14/2010,T4,R4,S2,C1,Deep,76.5,3488.680994,1.387764031,1.617535685,42.5,119,,0.02435,0.07405
2010,9/14/2010,T4,R4,S1,C2,Surface,21.5,980.4789721,1.480003184,1.519157516,0,21.5,,0.1141,0.899733333
2010,9/14/2010,T4,R4,S1,C2,Surface,21.5,980.4789721,1.480003184,1.519157516,0,21.5,,0.040366667,0.0035
2010,9/14/2010,T4,R4,S1,C2,Surface,21.5,980.4789721,1.480003184,1.519157516,0,21.5,,0.034366667,0.1614
2010,9/14/2010,T4,R4,S1,C2,Middle,23.5,1071.686318,1.600992726,1.642898645,21.5,45,,0.1141,0.899733333
2010,9/14/2010,T4,R4,S1,C2,Middle,23.5,1071.686318,1.600992726,1.642898645,21.5,45,,0.040366667,0.0035
2010,9/14/2010,T4,R4,S1,C2,Middle,23.5,1071.686318,1.600992726,1.642898645,21.5,45,,0.034366667,0.1614
2010,9/14/2010,T4,R4,S1,C2,Deep,67,3055.446099,1.443276647,1.701968823,45,112,,0.1141,0.899733333
2010,9/14/2010,T4,R4,S1,C2,Deep,67,3055.446099,1.443276647,1.701968823,45,112,,0.040366667,0.0035
2010,9/14/2010,T4,R4,S1,C2,Deep,67,3055.446099,1.443276647,1.701968823,45,112,,0.034366667,0.1614
2010,9/14/2010,T4,R4,S1,C1,Surface,31,1413.713867,1.4381998,1.466274788,0,31,,0.105033333,1.08
2010,9/14/2010,T4,R4,S1,C1,Surface,31,1413.713867,1.4381998,1.466274788,0,31,,0.03285,0.13885
2010,9/14/2010,T4,R4,S1,C1,Surface,31,1413.713867,1.4381998,1.466274788,0,31,,0.004633333,0.17165
2010,9/14/2010,T4,R4,S1,C1,Middle,34,1550.524886,1.482074245,1.55937065,31,65,,0.105033333,1.08
2010,9/14/2010,T4,R4,S1,C1,Middle,34,1550.524886,1.482074245,1.55937065,31,65,,0.03285,0.13885
2010,9/14/2010,T4,R4,S1,C1,Middle,34,1550.524886,1.482074245,1.55937065,31,65,,0.004633333,0.17165
2010,9/14/2010,T4,R4,S1,C1,Deep,51,2325.787329,1.495245484,1.757032102,65,116,,0.105033333,1.08
2010,9/14/2010,T4,R4,S1,C1,Deep,51,2325.787329,1.495245484,1.757032102,65,116,,0.03285,0.13885
2010,9/14/2010,T4,R4,S1,C1,Deep,51,2325.787329,1.495245484,1.757032102,65,116,,0.004633333,0.17165
2010,9/10/2010,T1,R5,S2,C2,Deep,59,2690.616714,1.676438705,1.753822451,56,115,,0.081333333,0.814666667
2010,9/10/2010,T1,R5,S2,C2,Surface,17.5,798.0642796,1.535881296,1.557508627,0,17.5,,0.081333333,0.814666667
2010,9/10/2010,T1,R5,S2,C2,Middle,38.5,1755.741415,1.491086317,1.615819947,17.5,56,,0.081333333,0.814666667
2010,9/8/2010,T7,R4,S5,C2,Surface,32,1459.31754,1.201981716,1.22539677,0,32,,0.002666667,0.0895
2010,9/8/2010,T7,R4,S5,C2,Middle,37,1687.335905,1.382245819,1.447745521,32,69,,0.0976,1.0919
2010,9/8/2010,T7,R4,S5,C2,Middle,37,1687.335905,1.382245819,1.447745521,32,69,,0.028,0.233666667
2010,9/8/2010,T7,R4,S5,C2,Middle,37,1687.335905,1.382245819,1.447745521,32,69,,0.002666667,0.0895
2010,9/8/2010,T7,R4,S5,C2,Deep,49,2234.579983,1.461757031,1.746427978,69,118,,0.0976,1.0919
2010,9/8/2010,T7,R4,S5,C2,Deep,49,2234.579983,1.461757031,1.746427978,69,118,,0.028,0.233666667
2010,9/8/2010,T7,R4,S5,C2,Deep,49,2234.579983,1.461757031,1.746427978,69,118,,0.002666667,0.0895
2010,9/8/2010,T7,R4,S5,C1,Surface,34.5,1573.326723,1.176919564,1.18617384,0,34.5,,0.094833333,1.215533333
2010,9/8/2010,T7,R4,S5,C1,Surface,34.5,1573.326723,1.176919564,1.18617384,0,34.5,,0.044533333,0.295333333
2010,9/8/2010,T7,R4,S5,C1,Surface,34.5,1573.326723,1.176919564,1.18617384,0,34.5,,0.0195,0.134
2010,9/8/2010,T7,R4,S5,C1,Middle,40,1824.146925,1.387987429,1.523387707,34.5,74.5,,0.094833333,1.215533333
2010,9/8/2010,T7,R4,S5,C1,Middle,40,1824.146925,1.387987429,1.523387707,34.5,74.5,,0.044533333,0.295333333
2010,9/8/2010,T7,R4,S5,C1,Middle,40,1824.146925,1.387987429,1.523387707,34.5,74.5,,0.0195,0.134
2010,9/8/2010,T7,R4,S5,C1,Deep,42,1915.354271,1.471306402,1.731451487,74.5,116.5,,0.094833333,1.215533333
2010,9/8/2010,T7,R4,S5,C1,Deep,42,1915.354271,1.471306402,1.731451487,74.5,116.5,,0.044533333,0.295333333
2010,9/8/2010,T7,R4,S5,C1,Deep,42,1915.354271,1.471306402,1.731451487,74.5,116.5,,0.0195,0.134
2010,9/8/2010,T7,R4,S4,C2,Surface,26.5,1208.497338,1.37074278,1.391950936,0,26.5,,0.107266667,0.849733333
2010,9/8/2010,T7,R4,S4,C2,Surface,26.5,1208.497338,1.37074278,1.391950936,0,26.5,,0.041933333,0.121533333
2010,9/8/2010,T7,R4,S4,C2,Surface,26.5,1208.497338,1.37074278,1.391950936,0,26.5,,0.022333333,0.171166667
2010,9/8/2010,T7,R4,S4,C2,Middle,30,1368.110194,1.55648939,1.623516154,26.5,56.5,,0.107266667,0.849733333
2010,9/8/2010,T7,R4,S4,C2,Middle,30,1368.110194,1.55648939,1.623516154,26.5,56.5,,0.041933333,0.121533333
2010,9/8/2010,T7,R4,S4,C2,Middle,30,1368.110194,1.55648939,1.623516154,26.5,56.5,,0.022333333,0.171166667
2010,9/8/2010,T7,R4,S4,C2,Deep,61.5,2804.625897,1.477483327,1.677802378,56.5,118,,0.107266667,0.849733333
2010,9/8/2010,T7,R4,S4,C2,Deep,61.5,2804.625897,1.477483327,1.677802378,56.5,118,,0.041933333,0.121533333
2010,9/8/2010,T7,R4,S4,C2,Deep,61.5,2804.625897,1.477483327,1.677802378,56.5,118,,0.022333333,0.171166667
2010,9/8/2010,T7,R4,S4,C1,Surface,27.5,1254.101011,1.25826308,1.31174362,0,27.5,,0.088633333,1.0224
2010,9/8/2010,T7,R4,S4,C1,Surface,27.5,1254.101011,1.25826308,1.31174362,0,27.5,,0.0287,0.10805
2010,9/8/2010,T7,R4,S4,C1,Surface,27.5,1254.101011,1.25826308,1.31174362,0,27.5,,0.008666667,0.094666667
2010,9/8/2010,T7,R4,S4,C1,Middle,22.5,1026.082645,1.596108274,1.638054213,27.5,50,,0.088633333,1.0224
2010,9/8/2010,T7,R4,S4,C1,Middle,22.5,1026.082645,1.596108274,1.638054213,27.5,50,,0.0287,0.10805
2010,9/8/2010,T7,R4,S4,C1,Middle,22.5,1026.082645,1.596108274,1.638054213,27.5,50,,0.008666667,0.094666667
2010,9/8/2010,T7,R4,S4,C1,Deep,60,2736.220387,1.389812392,1.602328168,50,110,,0.088633333,1.0224
2010,9/8/2010,T7,R4,S4,C1,Deep,60,2736.220387,1.389812392,1.602328168,50,110,,0.0287,0.10805
2010,9/8/2010,T7,R4,S4,C1,Deep,60,2736.220387,1.389812392,1.602328168,50,110,,0.008666667,0.094666667
2010,9/8/2010,T7,R4,S3,C2,Surface,28,1276.902847,1.324704541,1.342106021,0,28,,0.132666667,1.139333333
2010,9/8/2010,T7,R4,S3,C2,Surface,28,1276.902847,1.324704541,1.342106021,0,28,,0.059166667,0.325533333
2010,9/8/2010,T7,R4,S3,C2,Surface,28,1276.902847,1.324704541,1.342106021,0,28,,0.0485,0.1178
2010,9/8/2010,T7,R4,S3,C2,Middle,45,2052.16529,1.455751646,1.525419524,28,73,,0.132666667,1.139333333
2010,9/8/2010,T7,R4,S3,C2,Middle,45,2052.16529,1.455751646,1.525419524,28,73,,0.059166667,0.325533333
2010,9/8/2010,T7,R4,S3,C2,Middle,45,2052.16529,1.455751646,1.525419524,28,73,,0.0485,0.1178
2010,9/8/2010,T7,R4,S3,C2,Deep,44,2006.561617,1.604527353,1.758402518,73,117,,0.132666667,1.139333333
2010,9/8/2010,T7,R4,S3,C2,Deep,44,2006.561617,1.604527353,1.758402518,73,117,,0.059166667,0.325533333
2010,9/8/2010,T7,R4,S3,C2,Deep,44,2006.561617,1.604527353,1.758402518,73,117,,0.0485,0.1178
2010,9/8/2010,T7,R4,S3,C1,Surface,28.5,1299.704684,1.304118559,1.312428139,0,28.5,,0.137866667,1.381533333
2010,9/8/2010,T7,R4,S3,C1,Surface,28.5,1299.704684,1.304118559,1.312428139,0,28.5,,0.0629,0.3515
2010,9/8/2010,T7,R4,S3,C1,Surface,28.5,1299.704684,1.304118559,1.312428139,0,28.5,,0.0178,0.08785
2010,9/8/2010,T7,R4,S3,C1,Middle,25.5,1162.893665,1.511848464,1.575439832,28.5,54,,0.137866667,1.381533333
2010,9/8/2010,T7,R4,S3,C1,Middle,25.5,1162.893665,1.511848464,1.575439832,28.5,54,,0.0629,0.3515
