# Soil Bulk Density by Depth - Deep Cores
#
# Original Data Source: https://lter.kbs.msu.edu/datatables/308
# The newest version of the data https://lter.kbs.msu.edu/datatables/308.csv
# Full EML Metadata: https://lter.kbs.msu.edu/datasets/47.eml
#
# These Data are copyrighted and use in a publication requires permission
# as detailed in our Terms of use:  https://lter.kbs.msu.edu/data/terms-of-use/
# Use of the data constitutes acceptance of the terms.
#
#     VARIATE TABLE
# year		sample year
# treatment		treatment that was sampled
# replicate		replicate plot that was sampled
# station		station within the plot that was sampled
# core		core identifier for the station (generally two cores were taken per station)
# section		horizon section (cores were divided into surface, middle and deep sections)
# horizon_length	centimeter	length of the horizon sampled
# total_bulk_density	gramsPerCubicCentimeter	bulk density (including any gravel)
# comments		any observations relating to this core
#
#
#        DATA TABLE CORRECTIONS AND COMMENTS
#
#
year,treatment,replicate,station,core,section,horizon_length,total_bulk_density,comments
#,,,,,,centimeter,gramsPerCubicCentimeter,
2013,T2,5,3,2,10-25cm,15,1.7967323124, 
2013,T2,5,3,2,0-10cm,10,1.5642677672, 
2013,T2,5,3,1,50-end cm,61,1.792563703, 
2013,T2,5,3,1,25-50cm,25,1.7366602361, 
2013,T2,5,3,1,10-25cm,15,1.5800148054, 
2013,T2,5,3,1,0-10cm,10,1.1345280734, 
2013,T2,5,2,2,50-end cm,58,1.7867226015, 
2013,T2,5,2,2,25-50cm,25,1.7649952499, 
2013,T2,5,2,2,10-25cm,15,1.6596557026, 
2013,T2,5,2,2,0-10cm,10,1.4846474878, 
2013,T2,5,2,1,50-end cm,65,1.527837181, 
2013,T2,5,2,1,25-50cm,25,1.8197975064, 
2013,T2,5,2,1,10-25cm,15,1.6148657984, 
2013,T2,5,2,1,0-10cm,10,1.2813343907, 
2013,T2,5,1,2,50-end cm,62,1.7095286157, 
2013,T2,5,1,2,25-50cm,25,1.5663091366, 
2013,T2,5,1,2,10-25cm,15,1.400004,hole in the core at this depth 
2013,T2,5,1,2,0-10cm,10,1.6539744749, 
2013,T2,5,1,1,50-end cm,72,1.5551541939, 
2013,T2,5,1,1,25-50cm,25,1.561232479, 
2013,T2,5,1,1,10-25cm,15,1.6396026354, 
2013,T2,5,1,1,0-10cm,10,1.6317660239, 
2013,T2,4,5,2,50-end cm,65,1.729765963, 
2013,T2,4,5,2,25-50cm,25,1.3292859531, 
2013,T2,4,5,2,10-25cm,15,1.3772232864, 
2013,T2,4,5,2,0-10cm,10,1.3137299954, 
2013,T2,4,5,1,50-end cm,68,1.7396139155, 
2013,T2,4,5,1,25-50cm,25,1.3070384208, 
2013,T2,4,5,1,10-25cm,15,1.3689291439, 
2013,T2,4,5,1,0-10cm,10,1.1462946067, 
2013,T2,4,4,2,50-end cm,70,1.6764596665, 
2013,T2,4,4,2,25-50cm,25,1.3092312163, 
2013,T2,4,4,2,10-25cm,15,1.3210721695, 
2013,T2,4,4,2,0-10cm,10,1.2151472741, 
2013,T2,4,4,1,50-end cm,67,1.6071352366, 
2013,T2,4,4,1,25-50cm,25,1.2907371751, 
2013,T2,4,4,1,10-25cm,15,1.2515661824, 
2013,T2,4,4,1,0-10cm,10,1.199511388, 
2013,T2,4,3,2,50-end cm,64,1.7741644106, 
2013,T2,4,3,2,25-50cm,25,1.7528154159, 
2013,T2,4,3,2,10-25cm,15,1.6755683189, 
2013,T2,4,3,2,0-10cm,10,1.3659893199, 
2013,T2,4,3,1,50-end cm,60,1.7504053714, 
2013,T2,4,3,1,25-50cm,25,1.7501354051, 
2013,T2,4,3,1,10-25cm,15,1.6331190635, 
2013,T2,4,3,1,0-10cm,10,1.4618477992, 
2013,T2,4,2,2,50-end cm,62,1.7863936566, 
2013,T2,4,2,2,25-50cm,25,1.6470481168, 
2013,T2,4,2,2,10-25cm,15,1.678443282, 
2013,T2,4,2,2,0-10cm,10,1.4890358749, 
2013,T2,4,2,1,50-end cm,61,1.7443525843, 
2013,T2,4,2,1,25-50cm,25,1.7544537684, 
2013,T2,4,2,1,10-25cm,15,1.59046052, 
2013,T2,4,2,1,0-10cm,10,1.4484626496, 
2013,T2,4,1,2,50-end cm,64,1.754773114, 
2013,T2,4,1,2,25-50cm,25,1.6430548193, 
2013,T2,4,1,2,10-25cm,15,1.5163270313, 
2013,T2,4,1,2,0-10cm,10,1.2059045101, 
2013,T2,4,1,1,50-end cm,64,1.6850992548, 
2013,T2,4,1,1,25-50cm,25,1.6941956853, 
2013,T2,4,1,1,10-25cm,15,1.5380563532, 
2013,T2,4,1,1,0-10cm,10,1.2991696955, 
2013,T2,3,5,2,50-end cm,64,1.6855473963, 
2013,T2,3,5,2,25-50cm,25,1.2859377011, 
2013,T2,3,5,2,10-25cm,15,1.4137595959, 
2013,T2,3,5,2,0-10cm,10,1.2861230085, 
2013,T2,3,5,1,50-end cm,63,1.6337415983, 
2013,T2,3,5,1,25-50cm,25,1.2485364738, 
2013,T2,3,5,1,10-25cm,15,1.378328762, 
2013,T2,3,5,1,0-10cm,10,1.2650629602, 
2013,T2,3,4,2,50-end cm,61,1.769695877, 
2013,T2,3,4,2,25-50cm,25,1.512503638, 
2013,T2,3,4,2,10-25cm,15,1.4814228202, 
2013,T2,3,4,2,0-10cm,10,1.0306933081, 
2013,T2,3,4,1,50-end cm,63,1.7547221014, 
2013,T2,3,4,1,25-50cm,25,1.418035919, 
2013,T2,3,4,1,10-25cm,15,1.4875215048, 
2013,T2,3,4,1,0-10cm,10,1.3863749495, 
2013,T2,3,3,2,50-end cm,65,1.812261618, 
2013,T2,3,3,2,25-50cm,25,1.4920461743, 
2013,T2,3,3,2,10-25cm,15,1.4381003769, 
2013,T2,3,3,2,0-10cm,10,1.1311748399, 
2013,T2,3,3,1,50-end cm,71,1.7156006269, 
2013,T2,3,3,1,25-50cm,25,1.5963208033, 
2013,T2,3,3,1,10-25cm,15,1.6100863435, 
2013,T2,3,3,1,0-10cm,10,1.4775613363, 
2013,T2,3,2,2,50-end cm,64,1.76309182, 
2013,T2,3,2,2,25-50cm,25,1.611098714, 
2013,T2,3,2,2,10-25cm,15,1.6239428876, 
2013,T2,3,2,2,0-10cm,10,1.0153217627, 
2013,T2,3,2,1,50-end cm,62,1.774433466, 
2013,T2,3,2,1,25-50cm,25,1.700839723, 
2013,T2,3,2,1,10-25cm,15,1.5538780313, 
2013,T2,3,2,1,0-10cm,10,1.3743157694, 
2013,T2,3,1,2,50-end cm,60,1.8037379121, 
2013,T2,3,1,2,25-50cm,25,1.6905445082, 
2013,T2,3,1,2,10-25cm,15,1.5611506714, 
2013,T2,3,1,2,0-10cm,10,1.5274298001, 
2013,T2,3,1,1,50-end cm,62,1.8193824365, 
2013,T2,3,1,1,25-50cm,25,1.6047710813, 
2013,T2,3,1,1,10-25cm,15,1.5203491035, 
2013,T2,3,1,1,0-10cm,10,1.4211361689, 
2013,T2,2,5,2,50-end cm,57,1.8497018848, 
2013,T2,2,5,2,25-50cm,25,1.6882720732, 
2013,T2,2,5,2,10-25cm,15,1.6278335851, 
2013,T2,2,5,2,0-10cm,10,1.4259042893, 
2013,T2,2,5,1,50-end cm,68,1.5514333261, 
2013,T2,2,5,1,25-50cm,25,1.6632219127, 
2013,T2,2,5,1,10-25cm,15,1.6234903821, 
2013,T2,2,5,1,0-10cm,10,1.5530252713, 
2013,T2,2,4,2,50-end cm,61,1.8241916403, 
2013,T2,2,4,2,25-50cm,25,1.723730189, 
2013,T2,2,4,2,10-25cm,15,1.5902635218, 
2013,T2,2,4,2,0-10cm,10,1.334960383, 
2013,T2,2,4,1,50-end cm,56,1.8883034026, 
2013,T2,2,4,1,25-50cm,25,1.6534812129, 
2013,T2,2,4,1,10-25cm,15,1.596739784, 
2013,T2,2,4,1,0-10cm,10,1.5087721379, 
2013,T2,2,3,2,50-end cm,62,1.7799141748, 
2013,T2,2,3,2,25-50cm,25,1.7148894885, 
2013,T2,2,3,2,10-25cm,15,1.6615908552, 
2013,T2,2,3,2,0-10cm,10,1.6700081784, 
2013,T2,2,3,1,50-end cm,64,1.7691481852, 
2013,T2,2,3,1,25-50cm,25,1.6582235294, 
2013,T2,2,3,1,10-25cm,15,1.7180249592, 
2013,T2,2,3,1,0-10cm,10,1.7575998127, 
2013,T2,2,2,2,50-end cm,60,1.7722617323, 
2013,T2,2,2,2,25-50cm,25,1.7217295288, 
2013,T2,2,2,2,10-25cm,15,1.756024842, 
2013,T2,2,2,2,0-10cm,10,1.3871137959, 
2013,T2,2,2,1,50-end cm,63,1.7461489519, 
2013,T2,2,2,1,25-50cm,25,1.5720848938, 
2013,T2,2,2,1,10-25cm,15,1.8340387122, 
2013,T2,2,2,1,0-10cm,10,1.4782997292, 
2013,T2,2,1,2,50-end cm,63,1.8010546623, 
2013,T2,2,1,2,25-50cm,25,1.6329680721, 
2013,T2,2,1,2,10-25cm,15,1.6273016452, 
2013,T2,2,1,2,0-10cm,10,1.5118787995, 
2013,T2,2,1,1,50-end cm,61,1.7985756386, 
2013,T2,2,1,1,25-50cm,25,1.6642534302, 
2013,T2,2,1,1,10-25cm,15,1.5968621441, 
2013,T2,2,1,1,0-10cm,10,1.5714166969, 
2013,T2,1,5,2,50-end cm,65,1.7415270856, 
2013,T2,1,5,2,25-50cm,25,1.6905161416, 
2013,T2,1,5,2,10-25cm,15,1.5336870682, 
2013,T2,1,5,2,0-10cm,10,1.5770950023, 
2013,T2,1,5,1,50-end cm,64,1.6954253708, 
2013,T2,1,5,1,25-50cm,25,1.6710523515, 
2013,T2,1,5,1,10-25cm,15,1.5763894274, 
2013,T2,1,5,1,0-10cm,10,1.50240762, 
2013,T2,1,4,2,50-end cm,61,1.5400726512, 
2013,T2,1,4,2,25-50cm,25,1.8715995608, 
2013,T2,1,4,2,10-25cm,15,1.5278909886, 
2013,T2,1,4,2,0-10cm,10,1.5611319934, 
2013,T2,1,4,1,50-end cm,61,1.7696425801, 
2013,T2,1,4,1,25-50cm,25,1.642135899, 
2013,T2,1,4,1,10-25cm,15,1.5663178633, 
2013,T2,1,4,1,0-10cm,10,1.4205156688, 
2013,T2,1,3,2,50-end cm,64,1.777551771, 
2013,T2,1,3,2,25-50cm,25,1.6632522657, 
2013,T2,1,3,2,10-25cm,15,1.7327111447, 
2013,T2,1,3,2,0-10cm,10,1.5453492976, 
2013,T2,1,3,1,50-end cm,64,1.7699336977, 
2013,T2,1,3,1,25-50cm,25,1.6859876525, 
2013,T2,1,3,1,10-25cm,15,1.6431164886, 
2013,T2,1,3,1,0-10cm,10,1.4144123841, 
2013,T2,1,2,2,50-end cm,67,1.6869735931, 
2013,T2,1,2,2,25-50cm,25,1.7259510185, 
2013,T2,1,2,2,10-25cm,15,1.6406979555, 
2013,T2,1,2,2,0-10cm,10,1.4144469784, 
2013,T2,1,2,1,50-end cm,66,1.691466124, 
2013,T2,1,2,1,25-50cm,25,1.6936596253, 
2013,T2,1,2,1,10-25cm,15,1.6942685277, 
2013,T2,1,2,1,0-10cm,10,1.4219160518, 
2013,T2,1,1,2,50-end cm,69,1.6895418497, 
2013,T2,1,1,2,25-50cm,25,1.475410771, 
2013,T2,1,1,2,10-25cm,15,1.364557097, 
2013,T2,1,1,2,0-10cm,10,1.3862245577, 
2013,T2,1,1,1,50-end cm,67,1.7590106857, 
2013,T2,1,1,1,25-50cm,25,1.5200073583, 
2013,T2,1,1,1,10-25cm,15,1.3632050327, 
2013,T2,1,1,1,0-10cm,10,1.2303813365, 
2013,T1,6,5,2,50-end cm,63,1.7031129205, 
2013,T1,6,5,2,25-50cm,25,1.7512024558, 
2013,T1,6,5,2,10-25cm,15,1.6666008174, 
2013,T1,6,5,2,0-10cm,10,1.4860545904, 
2013,T1,6,5,1,50-end cm,63,1.7751220199, 
2013,T1,6,5,1,25-50cm,25,1.6362517639, 
2013,T1,6,5,1,10-25cm,15,1.7004001999, 
2013,T1,6,5,1,0-10cm,10,1.7742351104, 
2013,T1,6,4,2,50-end cm,60,1.8111578096, 
2013,T1,6,4,2,25-50cm,25,1.7469991411, 
2013,T1,6,4,2,10-25cm,15,1.6221532166, 
2013,T1,6,4,2,0-10cm,10,1.6953842953, 
2013,T1,6,4,1,50-end cm,64,1.7447226705, 
2013,T1,6,4,1,25-50cm,25,1.6251627491, 
2013,T1,6,4,1,10-25cm,15,1.5422320854, 
2013,T1,6,4,1,0-10cm,10,1.6859827197, 
2013,T1,6,3,2,50-end cm,72,1.5039462015, 
2013,T1,6,3,2,25-50cm,25,1.7006535914, 
2013,T1,6,3,2,10-25cm,15,1.530411434, 
2013,T1,6,3,2,0-10cm,10,1.4158624122, 
2013,T1,6,3,1,50-end cm,62,1.7807851225, 
2013,T1,6,3,1,25-50cm,25,1.736354411,bag ripped open all soil contaminated 
2013,T1,6,3,1,10-25cm,15,1.6666025457, 
2013,T1,6,3,1,0-10cm,10,1.5038346291, 
2013,T1,6,2,2,50-end cm,61,1.6875578827, 
2013,T1,6,2,2,25-50cm,25,2.0450545674, 
2013,T1,6,2,2,10-25cm,15,1.6788300343, 
2013,T1,6,2,2,0-10cm,10,1.6499039957, 
2013,T1,6,2,1,50-end cm,63,1.7286355953, 
2013,T1,6,2,1,25-50cm,25,1.7284239552, 
2013,T1,6,2,1,10-25cm,15,1.6849528853, 
2013,T1,6,2,1,0-10cm,10,1.3501652217, 
2013,T1,6,1,2,50-end cm,64,1.7972954704, 
2013,T1,6,1,2,25-50cm,25,1.8068034695, 
2013,T1,6,1,2,10-25cm,15,1.6200800962, 
2013,T1,6,1,2,0-10cm,10,1.4368705996, 
2013,T1,6,1,1,50-end cm,67,1.707926285, 
2013,T1,6,1,1,25-50cm,25,1.7646240924, 
2013,T1,6,1,1,10-25cm,15,1.5782211904, 
2013,T1,6,1,1,0-10cm,10,1.517049352, 
2013,T1,5,5,2,50-end cm,60,1.7391519517, 
2013,T1,5,5,2,25-50cm,25,1.7669904578, 
2013,T1,5,5,2,10-25cm,15,1.4367027081, 
2013,T1,5,5,2,0-10cm,10,1.2216905718, 
2013,T1,5,5,1,50-end cm,59,1.8137647739, 
2013,T1,5,5,1,25-50cm,25,1.7829439598, 
2013,T1,5,5,1,10-25cm,15,1.5915993782, 
2013,T1,5,5,1,0-10cm,10,1.53441115, 
2013,T1,5,4,2,50-end cm,64,1.7000367736, 
2013,T1,5,4,2,25-50cm,25,1.6958897293, 
2013,T1,5,4,2,10-25cm,15,1.4630204852, 
2013,T1,5,4,2,0-10cm,10,1.48595412, 
2013,T1,5,4,1,50-end cm,66,1.7337045, 
2013,T1,5,4,1,25-50cm,25,1.6986324895, 
2013,T1,5,4,1,10-25cm,15,1.3969956653, 
2013,T1,5,4,1,0-10cm,10,1.2947001655, 
2013,T1,5,3,2,50-end cm,60,1.7756895234, 
2013,T1,5,3,2,25-50cm,25,1.6552559323, 
2013,T1,5,3,2,10-25cm,15,1.6223906961, 
2013,T1,5,3,2,0-10cm,10,1.521830942, 
2013,T1,5,3,1,50-end cm,60,1.724453555, 
2013,T1,5,3,1,25-50cm,25,1.6327020294, 
2013,T1,5,3,1,10-25cm,15,1.5220044366, 
2013,T1,5,3,1,0-10cm,10,1.5115065106, 
2013,T1,5,2,2,50-end cm,61,1.7642148442, 
2013,T1,5,2,2,25-50cm,25,1.7416673265, 
2013,T1,5,2,2,10-25cm,15,1.6093610584, 
2013,T1,5,2,2,0-10cm,10,1.4364650127, 
2013,T1,5,2,1,50-end cm,61,1.7960274286, 
2013,T1,5,2,1,25-50cm,25,1.6758382451, 
2013,T1,5,2,1,10-25cm,15,1.5742108315, 
2013,T1,5,2,1,0-10cm,10,1.4454321702, 
2013,T1,5,1,2,50-end cm,64,1.6028093064, 
2013,T1,5,1,2,25-50cm,25,1.7063043899, 
2013,T1,5,1,2,10-25cm,15,1.6158429617, 
2013,T1,5,1,2,0-10cm,10,1.6191362762, 
2013,T1,5,1,1,50-end cm,64,1.7426341418, 
2013,T1,5,1,1,25-50cm,25,1.692426042, 
2013,T1,5,1,1,10-25cm,15,1.6219578113, 
2013,T1,5,1,1,0-10cm,10,1.5919954198, 
2013,T1,4,5,2,50-end cm,65,1.7512793903, 
2013,T1,4,5,2,25-50cm,25,1.6508151063, 
2013,T1,4,5,2,10-25cm,15,1.4942992627, 
2013,T1,4,5,2,0-10cm,10,1.2572384466, 
2013,T1,4,5,1,50-end cm,67,1.6452045058, 
2013,T1,4,5,1,25-50cm,25,1.6206196808, 
2013,T1,4,5,1,10-25cm,15,1.4075186933, 
2013,T1,4,5,1,0-10cm,10,1.4272007863, 
2013,T1,4,4,2,50-end cm,70,1.7221468247, 
2013,T1,4,4,2,25-50cm,25,1.5368995566, 
2013,T1,4,4,2,10-25cm,15,1.3632162488, 
2013,T1,4,4,2,0-10cm,10,1.0900564605, 
2013,T1,4,4,1,50-end cm,68,1.7158833815, 
2013,T1,4,4,1,25-50cm,25,1.5737062387, 
2013,T1,4,4,1,10-25cm,15,1.5570743699, 
2013,T1,4,4,1,0-10cm,10,1.566509835, 
2013,T1,4,3,2,50-end cm,60,1.7242903532, 
2013,T1,4,3,2,25-50cm,25,1.6372170807, 
2013,T1,4,3,2,10-25cm,15,1.5694774702, 
2013,T1,4,3,2,0-10cm,10,1.7457260518, 
2013,T1,4,3,1,50-end cm,64,1.7271349892, 
2013,T1,4,3,1,25-50cm,25,1.7301101639, 
2013,T1,4,3,1,10-25cm,15,1.5740005595, 
2013,T1,4,3,1,0-10cm,10,1.1429066907, 
2013,T1,4,2,2,50-end cm,62,1.7399335666, 
2013,T1,4,2,2,25-50cm,25,1.6086096873, 
2013,T1,4,2,2,10-25cm,15,1.5704715798, 
2013,T1,4,2,2,0-10cm,10,1.3637471838, 
2013,T1,4,2,1,50-end cm,64,1.7815667062, 
2013,T1,4,2,1,25-50cm,25,1.6413452564, 
2013,T1,4,2,1,10-25cm,15,1.618283874, 
2013,T1,4,2,1,0-10cm,10,1.2618127541, 
2013,T1,4,1,2,50-end cm,62,1.789518775, 
2013,T1,4,1,2,25-50cm,25,1.6640639085, 
2013,T1,4,1,2,10-25cm,15,1.6636699959, 
2013,T1,4,1,2,0-10cm,10,1.4194199279, 
2013,T1,4,1,1,50-end cm,64,1.7110011855, 
2013,T1,4,1,1,25-50cm,25,1.6246900811, 
2013,T1,4,1,1,10-25cm,15,1.6519396942, 
2013,T1,4,1,1,0-10cm,10,1.2961616141, 
2013,T1,3,5,2,50-end cm,68,1.491427678, 
2013,T1,3,5,2,25-50cm,25,1.2742268137, 
2013,T1,3,5,2,10-25cm,15,1.2507907368, 
2013,T1,3,5,2,0-10cm,10,1.2352220542, 
2013,T1,3,5,1,50-end cm,62,1.457994305, 
2013,T1,3,5,1,25-50cm,25,1.2701825214, 
2013,T1,3,5,1,10-25cm,15,1.144289898, 
2013,T1,3,5,1,0-10cm,10,1.0971017506, 
2013,T1,3,4,2,50-end cm,58,1.7576991195, 
2013,T1,3,4,2,25-50cm,25,1.3102877472, 
2013,T1,3,4,2,10-25cm,15,1.3598593948, 
2013,T1,3,4,2,0-10cm,10,1.1694061263, 
2013,T1,3,4,1,50-end cm,64,1.7780184723, 
2013,T1,3,4,1,25-50cm,25,1.3040775709, 
2013,T1,3,4,1,10-25cm,15,1.3754452052, 
2013,T1,3,4,1,0-10cm,10,1.1504539239, 
2013,T1,3,3,2,50-end cm,70,1.6702107409, 
2013,T1,3,3,2,25-50cm,25,1.3281673461, 
2013,T1,3,3,2,10-25cm,15,1.3452863698, 
2013,T1,3,3,2,0-10cm,10,1.1832968418, 
2013,T1,3,3,1,50-end cm,63,1.801152252, 
2013,T1,3,3,1,25-50cm,25,1.4016659687, 
2013,T1,3,3,1,10-25cm,15,1.4519832163, 
2013,T1,3,3,1,0-10cm,10,1.1728064545, 
2013,T1,3,2,2,50-end cm,64,1.6850337846, 
2013,T1,3,2,2,25-50cm,25,1.6048396235, 
2013,T1,3,2,2,10-25cm,15,1.6870305642, 
2013,T1,3,2,2,0-10cm,10,1.5479337242, 
2013,T1,3,2,1,50-end cm,65,1.7188356885, 
2013,T1,3,2,1,25-50cm,25,1.582001602, 
2013,T1,3,2,1,10-25cm,15,1.6100148602, 
2013,T1,3,2,1,0-10cm,10,1.4568388042, 
2013,T1,3,1,2,50-end cm,61,1.7482916928, 
2013,T1,3,1,2,25-50cm,25,1.7934544334, 
2013,T1,3,1,2,10-25cm,15,1.8136704953, 
2013,T1,3,1,2,0-10cm,10,1.5666570557, 
2013,T1,3,1,1,50-end cm,61,1.688330932, 
2013,T1,3,1,1,25-50cm,25,1.7512307617, 
2013,T1,3,1,1,10-25cm,15,1.7675567864, 
2013,T1,3,1,1,0-10cm,10,1.7403529864, 
2013,T1,2,5,2,50-end cm,61,1.685587745, 
2013,T1,2,5,2,25-50cm,25,1.6107846014, 
2013,T1,2,5,2,10-25cm,15,1.5552392406, 
2013,T1,2,5,2,0-10cm,10,1.4699405238, 
2013,T1,2,5,1,50-end cm,58,1.7849830754, 
2013,T1,2,5,1,25-50cm,25,1.7394703688, 
2013,T1,2,5,1,10-25cm,15,1.6486221134, 
2013,T1,2,5,1,0-10cm,10,1.3197384175, 
2013,T1,2,4,2,50-end cm,61,1.7405368617, 
2013,T1,2,4,2,25-50cm,25,1.6162641797, 
2013,T1,2,4,2,10-25cm,15,1.5876685209, 
2013,T1,2,4,2,0-10cm,10,1.4119261575, 
2013,T1,2,4,1,50-end cm,61,1.7132904765, 
2013,T1,2,4,1,25-50cm,25,1.6311771146, 
2013,T1,2,4,1,10-25cm,15,1.7036385503, 
2013,T1,2,4,1,0-10cm,10,1.5188114878, 
2013,T1,2,3,2,50-end cm,65,,*Forgot to weigh second section before sieving  
2013,T1,2,3,2,25-50cm,25,1.5681205851, 
2013,T1,2,3,2,10-25cm,15,1.4427498098, 
2013,T1,2,3,2,0-10cm,10,1.2641014226, 
2013,T1,2,3,1,50-end cm,65,1.6343664823, 
2013,T1,2,3,1,25-50cm,25,1.5918422336, 
2013,T1,2,3,1,10-25cm,15,1.4251270685, 
2013,T1,2,3,1,0-10cm,10,1.6707869035, 
2013,T1,2,2,2,50-end cm,62,1.8230597264, 
2013,T1,2,2,2,25-50cm,25,1.5818620204, 
2013,T1,2,2,2,10-25cm,15,1.4087100878, 
2013,T1,2,2,2,0-10cm,10,1.449573562, 
2013,T1,2,2,1,50-end cm,61,1.8404765518, 
2013,T1,2,2,1,25-50cm,25,1.5993893022, 
2013,T1,2,2,1,10-25cm,15,1.4513051907, 
2013,T1,2,2,1,0-10cm,10,1.38959164, 
2013,T1,2,1,2,50-end cm,58,1.8708175419, 
2013,T1,2,1,2,25-50cm,25,1.6811039964, 
2013,T1,2,1,2,10-25cm,15,1.7048051782, 
2013,T1,2,1,2,0-10cm,10,1.4791219196, 
2013,T1,2,1,1,50-end cm,63,1.7825478666, 
2013,T1,2,1,1,25-50cm,25,1.6152618958, 
2013,T1,2,1,1,10-25cm,15,1.7031595365, 
2013,T1,2,1,1,0-10cm,10,1.5663077824, 
2013,T1,1,5,2,50-end cm,58,1.8083989931, 
2013,T1,1,5,2,25-50cm,25,1.5552286358, 
2013,T1,1,5,2,10-25cm,15,1.6554824072, 
2013,T1,1,5,2,0-10cm,10,1.3324424989, 
2013,T1,1,5,1,50-end cm,57,1.7517246329, 
2013,T1,1,5,1,25-50cm,25,1.6047665838, 
2013,T1,1,5,1,10-25cm,15,1.5379307435, 
2013,T1,1,5,1,0-10cm,10,1.2973313294, 
2013,T1,1,4,2,50-end cm,61,1.7202345298, 
2013,T1,1,4,2,25-50cm,25,1.5739726995, 
2013,T1,1,4,2,10-25cm,15,1.5915416677, 
2013,T1,1,4,2,0-10cm,10,1.7179184934, 
2013,T1,1,4,1,50-end cm,64,1.7238630212, 
2013,T1,1,4,1,25-50cm,25,1.51434135, 
2013,T1,1,4,1,10-25cm,15,1.5733807332, 
2013,T1,1,4,1,0-10cm,10,1.4659688015, 
2013,T1,1,3,2,50-end cm,53,1.7120444863, 
2013,T1,1,3,2,25-50cm,25,1.5782701284, 
2013,T1,1,3,2,10-25cm,15,1.7336028284, 
2013,T1,1,3,2,0-10cm,10,1.417792419, 
2013,T1,1,3,1,50-end cm,65,1.7109760525, 
2013,T1,1,3,1,25-50cm,25,1.622255156, 
2013,T1,1,3,1,10-25cm,15,1.5071321558, 
2013,T1,1,3,1,0-10cm,10,1.3268314854, 
2013,T1,1,2,2,50-end cm,66,1.7484415235, 
2013,T1,1,2,2,25-50cm,25,1.7328524288, 
2013,T1,1,2,2,10-25cm,15,1.6098898844, 
2013,T1,1,2,2,0-10cm,10,1.595753956, 
2013,T1,1,2,1,50-end cm,63,1.7751411399, 
2013,T1,1,2,1,25-50cm,25,1.6557727515, 
2013,T1,1,2,1,10-25cm,15,1.6089596807, 
2013,T1,1,2,1,0-10cm,10,1.4836529444, 
2013,T1,1,1,2,50-end cm,62,1.7157217655, 
2013,T1,1,1,2,25-50cm,25,1.6708710055, 
2013,T1,1,1,2,10-25cm,15,1.6591295772, 
2013,T1,1,1,2,0-10cm,10,1.5810350426, 
2013,T1,1,1,1,50-end cm,64,1.734570802, 
2013,T1,1,1,1,25-50cm,25,1.6512958773, 
2013,T1,1,1,1,10-25cm,15,1.620774477, 
2013,T1,1,1,1,0-10cm,10,1.5034273179, 
2010,TSF,3,5,2,Surface,18,1.3526712556, 
2010,TSF,3,5,2,Middle,58,1.5469197833,IN ONE BAG 
2010,TSF,3,5,2,Deep,41,1.7064484449, 
2010,TSF,3,5,1,Surface,5,1.1373776815, 
2010,TSF,3,5,1,Middle,15,1.0950331392, 
2010,TSF,3,5,1,Deep,91,1.6556696034, 
2010,TSF,3,4,2,Surface,50,1.4958575776, 
2010,TSF,3,4,2,Middle,39,1.764022324, 
2010,TSF,3,4,2,Deep,29,1.709526543, 
2010,TSF,3,4,1,Surface,33,1.4948835731, 
2010,TSF,3,4,1,Middle,42.5,1.5990987454, 
2010,TSF,3,4,1,Deep,41.5,1.7454433177, 
2010,TSF,3,3,2,Surface,18,1.3647158507,57.77 g OF ROOTS 
2010,TSF,3,3,2,Middle,45,1.6401325058, 
2010,TSF,3,3,2,Deep,54,1.733085301, 
2010,TSF,3,3,1,Surface,22,1.444420134, 
2010,TSF,3,3,1,Middle,31,1.6108485979, 
2010,TSF,3,3,1,Deep,59,1.7309592911, 
2010,TSF,3,2,2,Surface,10.5,1.117146855, 
2010,TSF,3,2,2,Middle,66.5,1.471629909, 
2010,TSF,3,2,2,Deep,37.5,1.6823633146, 
2010,TSF,3,2,1,Surface,67.5,1.4226456386, 
2010,TSF,3,2,1,Middle,46,1.7789961931, 
2010,TSF,3,2,1,Deep,,,NO DEEP NO DEEP HORIZON
2010,TSF,3,1,2,Surface,41,1.3900142634, 
2010,TSF,3,1,2,Middle,28,1.6618335564, 
2010,TSF,3,1,2,Deep,47,1.8896387548, 
2010,TSF,3,1,1,Surface,77,1.4200741514,ROOTS 
2010,TSF,3,1,1,Middle,41,1.5913528806, 
2010,TSF,3,1,1,Deep,,,No Deep Profile NO DEEP HORIZON
2010,TSF,2,5,2,Surface,19.5,1.1235296067, 
2010,TSF,2,5,2,Middle,36.5,1.5078231482, 
2010,TSF,2,5,2,Deep,62,1.7475587233, 
2010,TSF,2,5,1,Surface,22,1.1669444785, 
2010,TSF,2,5,1,Middle,34,1.6123378751, 
2010,TSF,2,5,1,Deep,63,1.6654116586, 
2010,TSF,2,4,2,Surface,30.25,1.3673633969, 
2010,TSF,2,4,2,Middle,33.5,1.6590853957, 
2010,TSF,2,4,2,Deep,53.5,1.6470389971, 
2010,TSF,2,4,1,Surface,46.5,1.462720792, 
2010,TSF,2,4,1,Middle,44,1.6672550553, 
2010,TSF,2,4,1,Deep,30.5,1.7178728404, 
2010,TSF,2,3,2,Surface,37,1.289600958, 
2010,TSF,2,3,2,Middle,31,1.5950328091, 
