# Soil Total Carbon and Nitrogen by Depth - Deep Cores
#
# Original Data Source: https://lter.kbs.msu.edu/datatables/164
# The newest version of the data https://lter.kbs.msu.edu/datatables/164.csv
# Full EML Metadata: https://lter.kbs.msu.edu/datasets/47.eml
#
# These Data are copyrighted and use in a publication requires permission
# as detailed in our Terms of use:  https://lter.kbs.msu.edu/data/terms-of-use/
# Use of the data constitutes acceptance of the terms.
#
#     VARIATE TABLE
# sample_date		date the sample was taken
# treatment		treatment the sample was collected from
# replicate		replicate that the sample was collected from
# station		station within the plot that was sampled
# core		there were 2 cores taken at each sample site. in 2001 core 1 was analyzed and core 2 was archived.
# depth		slice of the deepcore
# n_percent	gramsPerHectograms	average percent N in the sample
# c_percent	gramsPerHectograms	average percent of C in the sample
#
#
#        DATA TABLE CORRECTIONS AND COMMENTS
#2012-1-12. Sven Bohm. Discovered that T4 rep 6 had some sample_dates coded as 2006 rather than 2001. I've corrected the dates.
#2012-1-13. Sven Bohm. Included the core in the data. In 2001 we only analyzed core 1. I also discovered that the dataset included all the individual approved measurements. I changed it to report one average measurement for each treatment, replicate, depth (section) and core.
#
sample_date,treatment,replicate,station,core,depth,n_percent,c_percent
#,,,,,,gramsPerHectograms,gramsPerHectograms
2010-08-25,T6,3,4,C1,Surface,0.1061,1.0587
2010-08-25,T6,3,5,C2,Deep,0.0049,0.1000
2010-08-25,T6,3,5,C1,Deep,0.0108,0.0931
2010-08-25,T6,3,5,C1,Middle,0.0219,0.0817
2010-08-25,T6,3,5,C2,Middle,0.0281,0.1702
2010-08-25,T6,3,5,C2,Surface,0.1044,0.9730
2010-08-25,T6,3,5,C1,Surface,0.1175,1.0439
2010-08-25,T7,3,1,C2,Deep,0.0057,0.0964
2010-08-25,T7,3,1,C1,Deep,0.0060,0.0840
2010-08-25,T7,3,1,C1,Middle,0.0027,0.0857
2010-08-25,T7,3,1,C2,Middle,0.0157,0.1099
2010-08-25,T7,3,1,C1,Surface,0.1489,1.6835
2010-08-25,T7,3,1,C2,Surface,0.1052,1.0117
2010-08-25,T7,3,2,C1,Deep,0.0238,0.0915
2010-08-25,T7,3,2,C2,Deep,0.0066,0.0680
2010-08-25,T7,3,2,C2,Middle,0.0504,0.2524
2010-08-25,T7,3,2,C1,Middle,0.0449,0.3075
2010-08-25,T7,3,2,C1,Surface,0.1087,1.2133
2010-08-25,T7,3,2,C2,Surface,0.1122,1.3082
2010-08-25,T7,3,3,C1,Deep,0.0071,0.0895
2010-08-25,T7,3,3,C2,Deep,0.0066,0.0761
2010-08-25,T7,3,3,C1,Middle,0.0241,0.2140
2010-08-25,T7,3,3,C2,Middle,0.0329,0.3192
2010-08-25,T7,3,3,C1,Surface,0.0682,0.6399
2010-08-25,T7,3,3,C2,Surface,0.0719,0.9707
2010-08-23,T5,3,1,C1,Deep,0.0126,0.0777
2010-08-23,T5,3,1,C2,Deep,0.0029,0.0797
2010-08-23,T5,3,1,C2,Middle,0.0343,0.2143
2010-08-23,T5,3,1,C1,Middle,0.0599,0.3379
2010-08-23,T5,3,1,C1,Surface,0.1102,1.3420
2010-08-23,T5,3,1,C2,Surface,0.0887,0.9910
2010-08-23,T5,3,2,C1,Deep,0.0057,0.0905
2010-08-23,T5,3,2,C2,Deep,0.0150,0.0401
2010-08-23,T5,3,2,C2,Middle,0.0028,0.1146
2010-08-23,T5,3,2,C1,Middle,0.0264,0.1765
2010-08-23,T5,3,2,C1,Surface,0.0473,0.5457
2010-08-23,T5,3,3,C1,Deep,0.0053,0.0983
2010-08-23,T5,3,3,C2,Deep,0.0173,0.0131
2010-08-23,T5,3,3,C1,Middle,0.0230,0.1613
2010-08-23,T5,3,3,C2,Middle,0.0248,0.2033
2010-08-23,T5,3,3,C2,Surface,0.0608,0.9078
2010-08-23,T5,3,3,C1,Surface,0.0650,0.8840
2010-08-23,T5,3,4,C1,Deep,0.0311,0.1140
2010-08-23,T5,3,4,C2,Deep,0.0213,0.0587
2010-08-23,T5,3,4,C2,Middle,0.0267,0.2330
2010-08-23,T5,3,4,C1,Middle,0.1079,0.8785
2010-08-23,T5,3,4,C1,Surface,0.1740,2.1016
2010-08-23,T5,3,4,C2,Surface,0.1061,1.1085
2010-08-23,T5,3,5,C2,Deep,0.0256,0.0807
2010-08-23,T5,3,5,C1,Deep,0.0186,0.0772
2010-08-23,T5,3,5,C1,Middle,0.0256,0.1204
2010-08-23,T5,3,5,C2,Middle,0.0418,0.0958
2010-08-23,T5,3,5,C2,Surface,0.0697,0.5081
2010-08-23,T5,3,5,C1,Surface,0.0727,0.8801
2010-08-19,T1,3,1,C1,Deep,0.0131,0.0390
2010-08-19,T1,3,1,C2,Deep,0.0113,0.0463
2010-08-19,T1,3,1,C1,Middle,0.0187,0.1125
2010-08-19,T1,3,1,C2,Middle,0.0526,0.4367
2010-08-19,T1,3,1,C1,Surface,0.0646,0.6898
2010-08-19,T1,3,1,C2,Surface,0.0833,0.7287
2010-08-19,T1,3,2,C2,Deep,0.0245,0.0540
2010-08-19,T1,3,2,C1,Deep,0.0060,0.0507
2010-08-19,T1,3,2,C1,Middle,0.0360,0.1235
2010-08-19,T1,3,2,C2,Middle,0.0353,0.0937
2010-08-19,T1,3,2,C2,Surface,0.0737,0.7063
2010-08-19,T1,3,2,C1,Surface,0.0640,0.6757
2010-08-19,T1,3,3,C1,Deep,0.0176,0.0600
2010-08-19,T1,3,3,C2,Deep,0.0116,0.0267
2010-08-19,T1,3,3,C1,Middle,0.0347,0.2327
2010-08-19,T1,3,3,C2,Middle,0.0417,0.1507
2010-08-19,T1,3,3,C2,Surface,0.0978,0.9275
2010-08-19,T1,3,3,C1,Surface,0.0863,0.8002
2010-08-19,T1,3,4,C2,Deep,0.0050,0.1956
2010-08-19,T1,3,4,C2,Middle,0.0587,0.1990
2010-08-19,T1,3,4,C1,Middle,0.0311,0.1343
2010-08-19,T1,3,4,C1,Surface,0.0992,0.9593
2010-08-19,T1,3,4,C2,Surface,0.1008,1.1105
2010-08-19,T1,3,5,C2,Middle,0.0762,0.4125
2010-08-19,T1,3,5,C1,Middle,0.0581,0.2681
2010-08-19,T1,3,5,C1,Surface,0.1047,1.0825
2010-08-19,T1,3,5,C2,Surface,0.1103,1.1623
2010-08-19,T2,2,1,C2,Deep,0.0090,0.0473
2010-08-19,T2,2,1,C1,Deep,0.0103,0.0737
2010-08-19,T2,2,1,C2,Middle,0.0461,0.2534
2010-08-19,T2,2,1,C1,Middle,0.0657,0.2460
2010-08-19,T2,2,1,C1,Surface,0.0550,0.6921
2010-08-19,T2,2,1,C2,Surface,0.0755,0.7160
2010-08-19,T2,2,2,C1,Deep,0.0087,0.0635
2010-08-19,T2,2,2,C2,Deep,0.0358,0.1035
2010-08-19,T2,2,2,C1,Middle,0.0433,0.2681
2010-08-19,T2,2,2,C2,Middle,0.0583,0.4165
2010-08-19,T2,2,2,C2,Surface,0.0636,0.6126
2010-08-19,T2,2,2,C1,Surface,0.0974,0.9933
2010-08-19,T2,2,3,C2,Deep,0.0034,0.0856
2010-08-19,T2,2,3,C1,Deep,0.0157,0.0150
2010-08-19,T2,2,3,C1,Middle,0.0421,0.1769
2010-08-19,T2,2,3,C2,Middle,0.0189,0.0391
2010-08-19,T2,2,3,C1,Surface,0.0530,0.4370
2010-08-19,T2,2,3,C2,Surface,0.0875,0.6315
2010-08-19,T2,2,4,C2,Deep,0.0267,0.1253
2010-08-19,T2,2,4,C1,Deep,0.0070,0.0803
2010-08-19,T2,2,4,C2,Middle,0.0459,0.2502
2010-08-19,T2,2,4,C1,Middle,0.0227,0.1230
2010-08-19,T2,2,4,C2,Surface,0.0776,0.8784
2010-08-19,T2,2,4,C1,Surface,0.0920,0.8047
2010-08-19,T2,2,5,C1,Deep,0.0207,0.0084
2010-08-19,T2,2,5,C2,Deep,0.0220,0.0981
2010-08-19,T2,2,5,C1,Middle,0.0568,0.3621
2010-08-19,T2,2,5,C2,Middle,0.0392,0.1632
2010-08-19,T2,2,5,C1,Surface,0.0720,0.7067
2010-08-19,T2,2,5,C2,Surface,0.0633,0.7503
2010-08-18,T1,2,1,C2,Deep,0.0050,0.0705
2010-08-18,T1,2,1,C1,Deep,0.0108,0.1050
2010-08-18,T1,2,1,C1,Middle,0.0363,0.1622
2010-08-18,T1,2,1,C2,Middle,0.0028,0.1203
2010-08-18,T1,2,1,C2,Surface,0.0613,0.5937
2010-08-18,T1,2,1,C1,Surface,0.0350,0.4917
2010-08-18,T1,2,2,C1,Deep,0.0127,0.0643
2010-08-18,T1,2,2,C2,Deep,0.0423,0.0551
2010-08-18,T1,2,2,C2,Middle,0.0403,0.1903
2010-08-18,T1,2,2,C1,Middle,0.0577,0.2583
2010-08-18,T1,2,2,C1,Surface,0.0850,0.8147
2010-08-18,T1,2,2,C2,Surface,0.0867,0.8543
2010-08-18,T1,2,3,C1,Deep,0.0265,0.0221
2010-08-18,T1,2,3,C2,Deep,0.0189,0.0697
2010-08-18,T1,2,3,C1,Middle,0.0326,0.1997
2010-08-18,T1,2,3,C2,Middle,0.0267,0.1037
2010-08-18,T1,2,3,C1,Surface,0.0416,0.6076
2010-08-18,T1,2,3,C2,Surface,0.0757,0.6243
2010-08-18,T1,2,4,C2,Deep,0.0079,0.0630
2010-08-18,T1,2,4,C1,Deep,0.0152,1.2877
2010-08-18,T1,2,4,C2,Middle,0.0543,0.1990
2010-08-18,T1,2,4,C1,Middle,0.0361,0.1195
2010-08-18,T1,2,4,C1,Surface,0.0590,0.6457
2010-08-18,T1,2,4,C2,Surface,0.0769,0.7554
2010-08-18,T1,2,5,C1,Deep,0.0015,0.0770
2010-08-18,T1,2,5,C2,Deep,0.0495,0.1208
2010-08-18,T1,2,5,C1,Middle,0.0434,0.2903
2010-08-18,T1,2,5,C2,Middle,0.0483,0.1737
2010-08-18,T1,2,5,C2,Surface,0.1134,1.0864
2010-08-18,T1,2,5,C1,Surface,0.0946,0.8988
2010-08-18,T3,2,1,C1,Deep,0.1235,0.3825
2010-08-18,T3,2,1,C2,Deep,0.0105,0.0520
2010-08-18,T3,2,1,C1,Middle,0.0424,0.0716
2010-08-18,T3,2,1,C2,Middle,0.0664,0.2206
2010-08-18,T3,2,1,C1,Surface,0.0526,0.3328
2010-08-18,T3,2,1,C2,Surface,0.0567,0.5037
2010-08-18,T3,2,2,C2,Deep,0.0422,0.0931
2010-08-18,T3,2,2,C1,Deep,0.0275,0.0657
2010-08-18,T3,2,2,C1,Middle,0.0230,0.1039
2010-08-18,T3,2,2,C2,Middle,0.0351,0.0902
2010-08-18,T3,2,2,C2,Surface,0.0895,0.6554
2010-08-18,T3,2,2,C1,Surface,0.0282,0.1846
2010-08-18,T3,2,3,C1,Deep,0.0009,0.1018
2010-08-18,T3,2,3,C1,Middle,0.0620,0.3360
2010-08-18,T3,2,3,C2,Middle,0.0590,0.4497
2010-08-18,T3,2,3,C1,Surface,0.0863,0.7442
2010-08-18,T3,2,3,C2,Surface,0.0913,0.9930
2010-08-18,T3,2,4,C2,Deep,0.0390,0.0593
2010-08-18,T3,2,4,C1,Deep,0.0242,0.1059
2010-08-18,T3,2,4,C2,Middle,0.0059,0.0528
2010-08-18,T3,2,4,C1,Middle,0.0105,0.2163
2010-08-18,T3,2,4,C2,Surface,0.0363,0.5073
2010-08-18,T3,2,4,C1,Surface,0.0756,0.6028
2010-08-18,T3,2,5,C2,Deep,0.0194,0.0933
2010-08-18,T3,2,5,C1,Deep,0.0176,0.0904
2010-08-18,T3,2,5,C2,Middle,0.0087,0.1185
2010-08-18,T3,2,5,C1,Middle,0.0218,0.0866
2010-08-18,T3,2,5,C2,Surface,0.1143,1.0817
2010-08-18,T3,2,5,C1,Surface,0.1367,1.1500
2010-08-18,T4,2,3,C1,Deep,0.0193,0.0457
2010-08-18,T4,2,3,C2,Deep,0.0145,0.0505
2010-08-18,T4,2,3,C1,Middle,0.0223,0.0663
2010-08-18,T4,2,3,C2,Middle,0.0153,0.0228
2010-08-18,T4,2,3,C2,Surface,0.0700,0.5620
2010-08-18,T4,2,3,C1,Surface,0.0397,0.3117
2010-08-18,T4,2,4,C1,Deep,0.0207,0.0637
2010-08-18,T4,2,4,C2,Deep,0.0257,0.0807
2010-08-18,T4,2,4,C2,Middle,0.0283,0.1920
2010-08-18,T4,2,4,C1,Middle,0.0427,0.1661
2010-08-18,T4,2,4,C1,Surface,0.0967,0.9843
2010-08-18,T4,2,4,C2,Surface,0.1429,1.3991
2010-08-18,T4,2,5,C1,Deep,0.0560,0.1547
2010-08-18,T4,2,5,C2,Deep,0.0103,0.1040
2010-08-18,T4,2,5,C1,Middle,0.0386,0.0829
2010-08-18,T4,2,5,C2,Middle,0.0070,0.0800
2010-08-18,T4,2,5,C2,Surface,0.0947,1.0163
2010-08-18,T4,2,5,C1,Surface,0.1075,1.0187
2010-08-16,T4,2,1,C2,Deep,0.0265,0.1842
2010-08-16,T4,2,1,C1,Deep,0.0216,0.0593
2010-08-16,T4,2,1,C2,Middle,0.0316,0.1688
2010-08-16,T4,2,1,C1,Middle,0.0381,0.1827
2010-08-16,T4,2,1,C1,Surface,0.0910,0.8761
2010-08-16,T4,2,1,C2,Surface,0.0907,0.8750
2010-08-16,T4,2,2,C1,Deep,0.0124,0.0940
2010-08-16,T4,2,2,C2,Deep,0.0368,0.2071
2010-08-16,T4,2,2,C2,Middle,0.0397,0.2587
2010-08-16,T4,2,2,C1,Middle,0.0160,0.1738
2010-08-16,T4,2,2,C1,Surface,0.0508,0.7349
2010-08-16,T4,2,2,C2,Surface,0.1106,0.8609
2010-08-16,T5,2,1,C2,Deep,0.0062,0.0717
2010-08-16,T5,2,1,C1,Deep,0.0120,0.0525
2010-08-16,T5,2,1,C1,Middle,0.0364,0.2951
2010-08-16,T5,2,1,C2,Middle,0.0304,0.1783
2010-08-16,T5,2,1,C1,Surface,0.1011,0.9404
2010-08-16,T5,2,1,C2,Surface,0.0748,0.9732
2010-08-16,T5,2,2,C1,Deep,0.0050,0.0560
2010-08-16,T5,2,2,C2,Deep,0.0047,0.0706
2010-08-16,T5,2,2,C1,Middle,0.0160,0.0725
2010-08-16,T5,2,2,C2,Middle,0.0266,0.1887
2010-08-16,T5,2,2,C1,Surface,0.0779,0.8247
2010-08-16,T5,2,2,C2,Surface,0.0813,0.9677
2010-08-16,T5,2,3,C1,Deep,0.0053,0.0603
2010-08-16,T5,2,3,C2,Deep,0.0201,0.1406
2010-08-16,T5,2,3,C2,Middle,0.0297,0.1735
2010-08-16,T5,2,3,C1,Middle,0.0357,0.2473
2010-08-16,T5,2,3,C1,Surface,0.0787,0.8510
2010-08-16,T5,2,3,C2,Surface,0.1120,1.1743
2010-08-16,T5,2,4,C2,Deep,0.0062,0.1304
2010-08-16,T5,2,4,C1,Deep,0.0141,0.1011
2010-08-16,T5,2,4,C2,Middle,0.0108,0.0940
2010-08-16,T5,2,4,C1,Middle,0.0331,0.2030
2010-08-16,T5,2,4,C1,Surface,0.0522,0.5748
2010-08-16,T5,2,4,C2,Surface,0.0668,0.4755
2010-08-16,T5,2,5,C2,Deep,0.0213,0.0718
2010-08-16,T5,2,5,C1,Deep,0.0085,0.0506
2010-08-16,T5,2,5,C1,Middle,0.0218,0.0523
2010-08-16,T5,2,5,C2,Middle,0.0214,0.1089
2010-08-16,T5,2,5,C1,Surface,0.0757,0.5752
2010-08-16,T5,2,5,C2,Surface,0.0672,0.6470
2010-08-16,T6,2,1,C1,Deep,0.0124,0.0757
2010-08-16,T6,2,1,C2,Deep,0.0071,0.0837
2010-08-16,T6,2,1,C1,Middle,0.0541,0.2227
2010-08-16,T6,2,1,C2,Middle,0.0187,0.1271
2010-08-16,T6,2,1,C1,Surface,0.1027,0.8908
2010-08-16,T6,2,1,C2,Surface,0.0808,0.8241
2010-08-16,T6,2,2,C2,Deep,0.0036,0.0036
2010-08-16,T6,2,2,C1,Deep,0.0206,0.0820
2010-08-16,T6,2,2,C1,Middle,0.0363,0.1627
2010-08-16,T6,2,2,C2,Middle,0.0443,0.3449
2010-08-16,T6,2,2,C2,Surface,0.1415,1.2084
2010-08-16,T6,2,2,C1,Surface,0.0661,0.7067
2010-08-16,T6,2,3,C2,Deep,0.0064,0.0915
2010-08-16,T6,2,3,C1,Deep,0.0180,0.0527
2010-08-16,T6,2,3,C2,Middle,0.0292,0.2114
2010-08-16,T6,2,3,C1,Middle,0.0243,0.1743
2010-08-16,T6,2,3,C1,Surface,0.0987,0.9670
2010-08-16,T6,2,3,C2,Surface,0.0692,0.6609
2010-08-16,T6,2,4,C1,Deep,0.0147,0.0610
2010-08-16,T6,2,4,C2,Deep,0.0107,0.0957
2010-08-16,T6,2,4,C2,Middle,0.0460,0.2543
2010-08-16,T6,2,4,C1,Middle,0.0349,0.2460
2010-08-16,T6,2,4,C1,Surface,0.0747,0.8040
2010-08-16,T6,2,4,C2,Surface,0.0907,0.8687
2010-08-16,T6,2,5,C1,Deep,0.0465,0.3284
2010-08-16,T6,2,5,C2,Deep,0.0048,0.5037
2010-08-16,T6,2,5,C2,Middle,0.0518,0.1457
2010-08-16,T6,2,5,C1,Middle,0.0551,0.3345
2010-08-16,T6,2,5,C2,Surface,0.0853,0.5737
2010-08-16,T6,2,5,C1,Surface,0.0651,0.6960
2010-08-16,T7,2,4,C2,Deep,0.0140,0.0664
2010-08-16,T7,2,4,C1,Deep,0.0433,0.1017
2010-08-16,T7,2,4,C2,Middle,0.0194,0.1020
2010-08-16,T7,2,4,C1,Middle,0.0106,0.1532
2010-08-16,T7,2,4,C1,Surface,0.0915,0.9449
2010-08-16,T7,2,4,C2,Surface,0.1027,1.3313
2010-08-16,T7,2,5,C1,Deep,0.0197,0.0562
2010-08-16,T7,2,5,C2,Deep,0.0068,0.2668
2010-08-16,T7,2,5,C2,Middle,0.0117,0.1411
2010-08-16,T7,2,5,C1,Middle,0.0067,0.1701
2010-08-16,T7,2,5,C1,Surface,0.0991,1.0141
2010-08-16,T7,2,5,C2,Surface,0.0995,1.0418
2010-08-10,T1,1,1,C2,Deep,0.0052,0.0578
2010-08-10,T1,1,1,C1,Deep,0.0447,0.0635
2010-08-10,T1,1,1,C2,Middle,0.0108,0.0865
2010-08-10,T1,1,1,C1,Middle,0.0620,0.3153
2010-08-10,T1,1,1,C2,Surface,0.0599,0.5799
2010-08-10,T1,1,1,C1,Surface,0.0548,0.5597
2010-08-10,T1,1,2,C2,Deep,0.0248,0.0819
2010-08-10,T1,1,2,C1,Deep,0.0129,0.0857
2010-08-10,T1,1,2,C1,Middle,0.0128,0.1875
2010-08-10,T1,1,2,C2,Middle,0.0293,0.2648
2010-08-10,T1,1,2,C1,Surface,0.0613,0.5928
2010-08-10,T1,1,2,C2,Surface,0.0887,0.6713
2010-08-10,T1,1,3,C1,Deep,0.0143,0.0060
2010-08-10,T1,1,3,C2,Deep,0.0279,0.0177
2010-08-10,T1,1,3,C1,Middle,0.0303,0.1502
2010-08-10,T1,1,3,C2,Middle,0.0180,0.0773
2010-08-10,T1,1,3,C1,Surface,0.0490,0.6020
2010-08-10,T1,1,3,C2,Surface,0.0822,0.7706
2010-08-10,T1,1,4,C1,Deep,0.0430,0.0803
2010-08-10,T1,1,4,C2,Deep,0.0425,0.3115
2010-08-10,T1,1,4,C2,Middle,0.0365,0.0461
2010-08-10,T1,1,4,C1,Middle,0.0100,0.0953
2010-08-10,T1,1,4,C1,Surface,0.0720,0.7450
2010-08-10,T1,1,4,C2,Surface,0.0781,0.6166
2010-08-10,T1,1,5,C1,Deep,0.0280,0.0840
2010-08-10,T1,1,5,C2,Deep,0.0163,0.0645
2010-08-10,T1,1,5,C1,Middle,0.0437,0.1340
2010-08-10,T1,1,5,C2,Middle,0.0295,0.1310
2010-08-10,T1,1,5,C2,Surface,0.0507,0.6973
2010-08-10,T1,1,5,C1,Surface,0.0768,0.7613
2010-08-10,T5,1,3,C1,Deep,0.0120,0.1148
2010-08-10,T5,1,3,C2,Deep,0.0058,0.0746
2010-08-10,T5,1,3,C2,Middle,0.1039,0.8977
2010-08-10,T5,1,3,C1,Middle,0.0518,0.2635
2010-08-10,T5,1,3,C1,Surface,0.1113,1.0767
2010-08-10,T5,1,3,C2,Surface,0.0687,0.2930
2010-08-10,T5,1,4,C2,Deep,0.0432,0.1451
2010-08-10,T5,1,4,C1,Deep,0.0157,0.0654
2010-08-10,T5,1,4,C1,Middle,0.0193,0.0445
2010-08-10,T5,1,4,C2,Middle,0.0353,0.1437
2010-08-10,T5,1,4,C2,Surface,0.1030,1.1030
2010-08-10,T5,1,4,C1,Surface,0.0915,1.1109
2010-08-10,T5,1,5,C2,Deep,0.0050,0.0530
2010-08-10,T5,1,5,C1,Deep,0.0346,0.0485
2010-08-10,T5,1,5,C1,Middle,0.0217,0.1110
2010-08-10,T5,1,5,C2,Middle,0.0527,0.2265
2010-08-10,T5,1,5,C1,Surface,0.0883,0.9290
2010-08-10,T5,1,5,C2,Surface,0.0987,0.8066
2010-08-10,T7,1,1,C2,Deep,0.0520,0.0627
2010-08-10,T7,1,1,C1,Deep,0.0146,0.0556
2010-08-10,T7,1,1,C1,Middle,0.0579,0.2820
2010-08-10,T7,1,1,C2,Middle,0.0188,0.0592
2010-08-10,T7,1,1,C2,Surface,0.1273,1.1710
2010-08-10,T7,1,1,C1,Surface,0.0958,0.9442
2010-08-10,T7,1,2,C2,Deep,0.0236,0.0885
2010-08-10,T7,1,2,C1,Deep,0.0002,0.0653
2010-08-10,T7,1,2,C2,Middle,0.0056,0.1808
2010-08-10,T7,1,2,C1,Middle,0.0176,0.0772
2010-08-10,T7,1,2,C2,Surface,0.0562,0.5050
2010-08-10,T7,1,2,C1,Surface,0.0860,0.8400
2010-08-10,T7,1,3,C1,Deep,0.0107,0.0737
2010-08-10,T7,1,3,C2,Deep,0.0628,0.1704
2010-08-10,T7,1,3,C1,Middle,0.0151,0.0946
2010-08-10,T7,1,3,C2,Middle,0.0210,0.0950
2010-08-10,T7,1,3,C1,Surface,0.0752,0.7750
2010-08-10,T7,1,3,C2,Surface,0.0751,0.5658
2010-08-10,T7,1,4,C1,Deep,0.0043,0.0770
2010-08-10,T7,1,4,C2,Deep,0.0100,0.0539
2010-08-10,T7,1,4,C1,Middle,0.0342,0.1809
2010-08-10,T7,1,4,C2,Middle,0.0415,0.2336
2010-08-10,T7,1,4,C2,Surface,0.0810,0.9720
2010-08-10,T7,1,4,C1,Surface,0.0840,0.9083
2010-08-10,T7,1,5,C1,Deep,0.0060,0.0910
2010-08-10,T7,1,5,C2,Deep,0.0070,0.0860
2010-08-10,T7,1,5,C1,Middle,0.0127,0.0293
2010-08-10,T7,1,5,C2,Middle,0.0307,0.1457
2010-08-10,T7,1,5,C1,Surface,0.0843,0.7772
2010-08-10,T7,1,5,C2,Surface,0.0963,1.1740
2010-08-10,T7,2,1,C2,Deep,0.0132,0.0588
2010-08-10,T7,2,1,C1,Deep,0.0093,0.0692
2010-08-10,T7,2,1,C1,Middle,0.0485,0.2781
2010-08-10,T7,2,1,C2,Middle,0.0474,0.2179
2010-08-10,T7,2,1,C2,Surface,0.0922,0.8480
2010-08-10,T7,2,1,C1,Surface,0.1236,1.3138
2010-08-10,T7,2,2,C2,Deep,0.0440,0.0893
2010-08-10,T7,2,2,C1,Deep,0.0050,0.0417
2010-08-10,T7,2,2,C1,Middle,0.0350,0.1436
2010-08-10,T7,2,2,C2,Middle,0.0566,0.2562
2010-08-10,T7,2,2,C2,Surface,0.0985,1.1580
2010-08-10,T7,2,2,C1,Surface,0.1255,1.2365
2010-08-10,T7,2,3,C1,Deep,0.0223,0.1580
2010-08-10,T7,2,3,C2,Deep,0.0262,0.0051
2010-08-10,T7,2,3,C2,Middle,0.0255,0.1827
2010-08-10,T7,2,3,C1,Middle,0.0360,0.1601
2010-08-10,T7,2,3,C1,Surface,0.1210,1.3051
2010-08-10,T7,2,3,C2,Surface,0.0883,0.9377
2010-08-06,T8,1,1,C2,Deep,0.0310,0.1220
2010-07-29,T3,1,1,C1,Deep,0.0232,0.0585
2010-07-29,T3,1,1,C2,Deep,0.0039,0.0360
2010-07-29,T3,1,1,C1,Middle,0.0426,0.1033
2010-07-29,T3,1,1,C2,Middle,0.0321,0.2637
2010-07-29,T3,1,1,C2,Surface,0.0753,0.8350
2010-07-29,T3,1,1,C1,Surface,0.0853,0.6684
2010-07-29,T3,1,2,C1,Deep,0.0228,0.0605
2010-07-29,T3,1,2,C2,Deep,0.0067,0.0680
2010-07-29,T3,1,2,C1,Middle,0.0056,0.0584
2010-07-29,T3,1,2,C2,Middle,0.0278,0.1051
2010-07-29,T3,1,2,C1,Surface,0.0680,0.6924
2010-07-29,T3,1,2,C2,Surface,0.0642,0.6222
2010-07-29,T3,1,3,C1,Deep,0.0239,0.0395
2010-07-29,T3,1,3,C2,Deep,0.0195,0.0523
2010-07-29,T3,1,3,C2,Middle,0.0247,0.1809
2010-07-29,T3,1,3,C1,Middle,0.0036,0.1173
2010-07-29,T3,1,3,C2,Surface,0.0927,0.6763
2010-07-29,T3,1,3,C1,Surface,0.1250,1.1754
2010-07-29,T3,1,4,C2,Deep,0.0084,0.0725
2010-07-29,T3,1,4,C1,Deep,0.0078,0.0884
2010-07-29,T3,1,4,C1,Middle,0.0130,0.0829
2010-07-29,T3,1,4,C2,Middle,0.0096,0.0387
2010-07-29,T3,1,4,C2,Surface,0.0622,0.7646
2010-07-29,T3,1,4,C1,Surface,0.0788,0.5070
2010-07-29,T3,1,5,C2,Deep,0.0103,0.0557
2010-07-29,T3,1,5,C1,Deep,0.0127,0.0459
2010-07-29,T3,1,5,C1,Middle,0.0271,0.0672
2010-07-29,T3,1,5,C2,Middle,0.0340,0.1023
2010-07-29,T3,1,5,C1,Surface,0.0794,0.7279
2010-07-29,T3,1,5,C2,Surface,0.0888,0.8968
2010-07-29,T4,1,3,C2,Deep,0.0086,0.0666
2010-07-29,T4,1,3,C1,Deep,0.0141,0.0462
2010-07-29,T4,1,3,C1,Middle,0.0298,0.2155
2010-07-29,T4,1,3,C2,Middle,0.0738,0.9109
2010-07-29,T4,1,3,C2,Surface,0.0824,0.8091
2010-07-29,T4,1,3,C1,Surface,0.0918,0.8374
2010-07-29,T4,1,4,C2,Deep,0.0370,0.1864
2010-07-29,T4,1,4,C1,Deep,0.0563,0.3877
2010-07-29,T4,1,4,C2,Middle,0.0605,0.7160
2010-07-29,T4,1,4,C1,Middle,0.0959,0.8950
2010-07-29,T4,1,4,C2,Surface,0.1416,1.3478
2010-07-29,T4,1,4,C1,Surface,0.1467,1.6167
2010-07-29,T4,1,5,C2,Deep,0.0050,0.0460
2010-07-29,T4,1,5,C1,Deep,0.0058,0.0526
2010-07-29,T4,1,5,C1,Middle,0.0472,0.1270
2010-07-29,T4,1,5,C2,Middle,0.0133,0.0478
2010-07-29,T4,1,5,C1,Surface,0.0621,0.6466
2010-07-29,T4,1,5,C2,Surface,0.0726,0.7188
2010-07-29,T5,1,1,C1,Deep,0.0517,0.0815
2010-07-29,T5,1,1,C2,Deep,0.0088,0.0082
2010-07-29,T5,1,1,C1,Middle,0.0646,0.2274
2010-07-29,T5,1,1,C2,Middle,0.0337,0.1660
2010-07-29,T5,1,1,C2,Surface,0.0905,0.8603
2010-07-29,T5,1,1,C1,Surface,0.1472,1.4190
2010-07-29,T5,1,2,C1,Deep,0.0056,0.1932
2010-07-29,T5,1,2,C2,Deep,0.0066,0.1235
2010-07-29,T5,1,2,C1,Middle,0.0142,0.1235
2010-07-29,T5,1,2,C2,Middle,0.0487,0.1537
2010-07-29,T5,1,2,C2,Surface,0.0990,0.7133
2010-07-29,T5,1,2,C1,Surface,0.0773,0.7603
2010-07-22,T2,1,1,C1,Deep,0.0517,0.1317
2010-07-22,T2,1,1,C2,Deep,0.0107,0.1157
